#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices	tadIndices	geneName	cancerGene
1	20301924	20306909	5	188257	7	24	PLA2G2A	True
1	20354672	20417683	5	127472	7;8	24	PLA2G5	True
1	20438432	20446059	5	117215	8	24	PLA2G2D	True
1	20465819	20476879	5	158786	8	24	PLA2G2F	True
1	20480831	20487061	10	227066	8	24	Z98257.1	False
1	20487746	20503917	5	187980	8	24	PLA2G2C	True
1	20512578	20522541	5	162543	8	24	UBXN10	False
1	20569588	20571148	10	228105	8	24	LINC01757	False
1	20598511	20601498	10	284710	8	24	Z98257.2	False
1	20617412	20681387	5	158816	8	24	VWA5B1	False
1	20687072	20757727	10	236963	8	24	LINC01141	False
1	20738797	20739746	10	226487	8	24	AL139254.1	False
1	20802715	20805430	10	284641	8	24	AL139254.2	False
1	20805272	20806890	10	284743	8	24	AL139254.3	False
1	20808884	20812713	5	162545	8	24	CAMK2N1	False
1	20825941	20834654	5	90432	8	24	MUL1	False
1	20852482	20853244	7	215520	8	24	RPS4XP4	False
1	20878932	20881503	5	183114	8	24	FAM43B	False
1	20915441	20945401	5	158825	8	24	CDA	False
1	20959948	20978004	5	158828	8	24;25	PINK1	False
1	20978260	20988037	5	244038	8	24;25	DDOST	False
1	20990507	21044510	5	117245	8	24;25	KIF17	False
1	21019227	21020506	0	235432	8	25	AL663074.2	False
1	21046225	21059330	5	189410	8	25	SH2D5	False
1	21069154	21113816	5	127483	8	25	HP1BP3	True
1	21132785	21503381	5	75151	8	25	EIF4G3	True
1	21314807	21314925	9	221808	8	25	MIR1256	False
1	21330043	21330427	7	233072	8	25	RPS15AP6	False
1	21400132	21400246	7	236073	8	25	AL627311.1	False
1	21487968	21488574	7	235112	8	25	HSPE1P27	False
1	21503059	21503122	9	266867	8	25	AL031005.1	False
1	21543740	21671997	5	117298	8	25;26	ECE1	False
1	21724480	21724855	7	236216	8	26	PPP1R11P1	False
1	21737953	21739786	0	228823	8	26	AL592309.1	False
1	21742391	21743985	10	236009	8	26	AL592309.2	False
1	21751118	21754460	0	227001	8	26	NBPF2P	False
1	21754796	21756029	7	187952	8	26	HS6ST1P1	False
1	21760811	21764051	0	186543	8	26	CROCCP5	False
1	21766621	21811498	5	142794	8	26	NBPF3	False
1	21786249	21786575	7	176378	8	26	PFN1P10	False
1	21835865	21904905	5	162551	8	26	ALPL	False
1	21918904	21919041	9	221781	8	26	AL359815.1	False
1	21922708	21995856	5	76864	8	26	RAP1GAP	True
1	22004791	22110099	5	90686	8	26	USP48	False
1	22094762	22095068	7	231978	8	26	AL590103.1	False
1	22138758	22151714	5	187942	8	26	LDLRAD2	False
1	22148738	22263790	5	142798	8	26	HSPG2	True
1	22234591	22235073	7	232037	8	26	AL590556.1	False
1	22277172	22283364	28	283234	8	26	AL590556.2	False
1	22303514	22325135	5	219073	8	26;27	CELA3B	False
1	22328149	22339032	5	142789	8	26;27	CELA3A	False
1	22350483	22352541	10	228397	8	26;27	LINC01635	False
1	22351051	22357716	2	218510	8	26;27	LINC00339	False
1	22379120	22419439	5	70831	8	26;27	CDC42	True
1	22394833	22395320	7	271428	8	27	AL031281.1	False
1	22427106	22427853	10	271840	8	27	AL031281.2	False
1	22443798	22470462	5	162552	8	27	WNT4	True
1	22592732	22592793	9	266564	8	27	MIR4418	False
1	22649333	22649824	7	234397	8	27	AL591122.1	False
1	22778344	22857650	5	184677	8	27	ZBTB40	False
1	22890057	22930087	5	70886	8	27	EPHA8	True
1	22962999	22966101	5	173372	8	27;28	C1QA	False
1	22970123	22974603	5	159189	8	27;28	C1QC	False
1	22979255	22988031	5	173369	8	27;28	C1QB	False
1	23037332	23247993	5	133216	8	28	EPHB2	True
1	23046010	23046091	9	265422	8	28	MIR4684	False
1	23075310	23075404	9	216157	8	28	AL611946.1	False
1	23189652	23189719	9	264014	8	28	MIR4253	False
1	23279536	23291831	5	215906	8	28;29	LACTBL1	False
1	23337327	23342343	5	227868	8	29	TEX46	False
1	23345941	23410182	5	4487	8	29	KDM1A	True
1	23370798	23370865	9	263793	8	29	MIR3115	False
1	23384351	23384427	9	266802	8	29	MIR4419A	False
1	23410516	23504301	5	169641	8	29	LUZP1	False
1	23466818	23467635	7	229010	8	29	AL161672.1	False
1	23518388	23521222	5	179546	8	29	HTR1D	False
1	23571258	23571717	7	215381	8	29	AL109936.1	False
1	23607802	23613245	10	261326	8	29;30	LINC01355	False
1	23624290	23629359	10	284726	8	29;30	AL109936.8	False
1	23630264	23670829	5	125944	8	29;30	HNRNPR	False
1	23685941	23695935	5	125945	8	30	ZNF436	False
1	23704873	23705522	10	271420	8	30	AL109936.2	False
1	23707554	23751233	5	204219	8	30	TCEA3	False
1	23737325	23738639	7	232482	8	30	AL357134.1	False
1	23755056	23811061	5	88280	8	30	ASAP3	False
1	23832922	23857712	5	7968	8	30	E2F2	True
1	23875630	23877406	10	235052	8	30	AL021154.1	False
1	23884409	23886285	5	117318	8	30	ID3	True
1	23907985	23967058	5	197880	9	30	MDS2	True
1	23996784	24006749	0	229239	9	30	AL451000.1	False
1	24018269	24022915	5	142676	9	30	RPL11	False
1	24069645	24088549	5	11007	9	30;31	ELOA	False
1	24104895	24114722	5	57757	9	30;31	PITHD1	False
1	24117460	24122029	5	11009	9	31	LYPLA2	False
1	24122089	24127294	5	117308	9	31	GALE	False
1	24128375	24165110	5	117305	9	31	HMGCL	False
1	24171567	24194784	5	179163	9	31	FUCA1	False
1	24197016	24239852	5	188822	9	31	CNR2	False
1	24227961	24229227	7	229106	9	31	BTBD6P1	False
1	24255560	24255637	9	264926	9	31	MIR378F	False
1	24275506	24275873	7	230228	9	31	AL590609.2	False
1	24285599	24289952	5	189266	9	31	PNRC2	False
1	24291294	24307417	5	188529	9	31	SRSF10	False
1	24334371	24335009	7	215905	9	31	AL590609.1	False
1	24382525	24438665	5	142661	9	31	MYOM3	True
1	24446261	24469611	5	142677	9	31	IL22RA1	True
1	24480647	24514449	5	185436	9	31	IFNLR1	True
1	24526730	24538183	10	230023	9	31	AL590683.1	False
1	24554407	24554520	9	221032	9	31	AL590683.1	False
1	24606257	24606345	9	266511	9	31	AL590683.2	False
1	24645812	24690972	5	158055	9	31	GRHL3	False
1	24683489	24743424	5	1460	9	31	STPG1	False
1	24742284	24799466	5	1461	9	31	NIPAL3	False
1	24828841	24867530	5	117602	9	31	RCAN3	False
1	24865292	24882515	10	264443	9	31	AL445686.2	False
1	24882602	24935819	5	184454	9	31	NCMAP	False
1	24890118	24890465	7	227312	9	31	AL445686.1	False
1	24958207	24999758	5	133226	9	31;32	SRRM1	False
1	25031385	25044087	10	284699	9	31;32	AL445648.1	False
1	25071848	25170815	5	169504	9	31;32	CLIC4	False
1	25226002	25291612	5	20633	9	32	RUNX3	True
1	25294914	25297356	10	261025	9	32	AL445471.2	False
1	25349994	25350077	9	264371	9	32	MIR4425	False
1	25370198	25439611	10	233755	9	32	AL050344.1	False
1	25451544	25451945	7	233419	9	32	AL121994.1	False
1	25549170	25558993	5	117614	9	32	SYF2	False
1	25565985	25566744	10	284657	9	32;33	AL031432.5	False
1	25568728	25664704	5	117616	9	32;33	RSRP1	False
1	25574328	25574812	10	272432	9	32;33	AL031432.3	False
1	25592593	25593627	0	261349	9	32;33	AL031432.2	False
1	25598884	25656936	5	187010	9	32;33	RHD	False
1	25620655	25621134	7	224183	9	33	SDHDP6	False
1	25662920	25663956	0	259984	9	33	AL928711.1	False
1	25664408	25688852	5	183726	9	33	TMEM50A	False
1	25688740	25756683	5	188672	9	33	RHCE	False
1	25725212	25725689	7	238084	9	33	AL031284.1	False
1	25732722	25732780	9	266468	9	33	AL031284.1	False
1	25757349	25826700	5	204178	9	33	TMEM57	False
1	25870071	25895377	5	157978	9	33	LDLRAP1	False
1	25907969	25916847	10	225643	9	33	AL606491.1	False
1	25943959	26112698	5	117643	9	33	MAN1C1	False
1	26126667	26144715	5	162430	9	33	SELENON	False
1	26137961	26150235	5	255054	9	33;34	AL020996.2	False
1	26145131	26159433	5	117640	9	33;34	MTFR1L	False
1	26158404	26185949	5	127423	9	33;34	AUNIP	False
1	26187701	26197744	5	182749	9	33;34	PAQR7	False
1	26210672	26233482	5	117632	9	33;34	STMN1	True
1	26213851	26214101	7	229786	9	33;34	SNRPFP2	False
1	26215461	26215600	7	223624	9	33;34	AL033528.1	False
1	26232853	26232945	9	264021	9	33;34	MIR3917	False
1	26238240	26238313	9	266763	9	33;34	AL033528.1	False
1	26286258	26324648	5	158006	9	33;34	PAFAH2	False
1	26346375	26362955	5	158008	9	34	EXTL1	False
1	26363743	26372624	5	158014	9	34	SLC30A2	False
1	26377795	26394927	5	158022	9	34	TRIM63	False
1	26398069	26398168	9	265320	9	34	AL391650.1	False
1	26437656	26452034	5	175087	9	34	PDIK1L	False
1	26485511	26490453	5	197245	9	34	FAM110D	False
1	26490652	26495072	5	282872	9	34	C1orf232	False
1	26496007	26498312	5	236782	9	34	AL391650.1	False
1	26496362	26497364	5	142684	9	34	ZNF593	False
1	26503894	26516377	5	142675	9	34	CNKSR1	False
1	26517052	26529459	5	188782	9	34	CATSPER4	False
1	26536232	26556331	1	236155	9	34	AL355877.1	False
1	26545072	26546967	0	278572	9	34	AL355877.3	False
1	26560644	26605529	5	130695	9	34	CEP85	False
1	26589532	26589889	7	270733	9	34	AL355877.2	False
1	26605667	26608013	5	142669	9	34	SH3BGRL3	False
1	26607819	26644854	5	158062	9	34	UBXN11	False
1	26644448	26647014	5	169442	9	34	CD52	False
1	26648350	26686543	5	176092	9	34	CRYBG2	False
1	26653179	26653524	7	225854	9	34	AL451139.1	False
1	26688125	26701013	5	176083	9	34	ZNF683	False
1	26737269	26756213	5	131914	9	34	LIN28A	False
1	26758773	26797785	5	117682	9	34;35	DHDDS	False
1	26781144	26781678	7	223583	9	34;35	AL513365.1	False
1	26798941	26802463	5	198830	9	34;35	HMGN2	True
1	26845845	26846741	7	224129	9	35	DPPA2P2	False
1	26856252	26901521	5	117676	9	35	RPS6KA1	True
1	26881033	26881084	9	238705	9	35	MIR1976	False
1	26966868	26967105	7	229247	9	35	AL627313.1	False
1	26973938	26974172	7	235069	9	35	AL627082.1	False
1	27019727	27108595	5	117713	9	35	ARID1A	True
1	27113963	27124889	5	60642	9	35	PIGV	False
1	27153201	27184093	5	204160	9	35	ZDHHC18	False
1	27189629	27190948	5	175793	9	35	SFN	True
1	27202624	27216788	5	142751	9	35	GPN2	False
1	27216979	27226957	5	198746	9	35	GPATCH3	False
1	27226729	27273353	5	90273	9	35;36	NUDC	False
1	27237980	27240457	5	131910	9	35	NR0B2	False
1	27276053	27286897	5	175707	9	35;36	KDF1	False
1	27306656	27307466	0	172746	9	35;36	RPL12P13	False
1	27310119	27310515	7	224064	9	35;36	AL356390.1	False
1	27312388	27312831	7	225294	9	35;36	OSTCP2	False
1	27320198	27327389	5	253368	9	36	TRNP1	False
1	27331511	27339327	5	158246	9	36	FAM46B	False
1	27425306	27493472	5	90020	9	36	SLC9A1	True
1	27503242	27503768	7	229985	9	36	AL590640.2	False
1	27527325	27527964	7	214973	9	36	CHCHD3P3	False
1	27533421	27534287	7	225159	9	36	NPM1P39	False
1	27537756	27537975	7	225990	9	36	SNRPEP7	False
1	27561007	27635124	5	142784	9	36;37	WDTC1	False
1	27637731	27638329	7	243659	9	36;37	FO393419.3	False
1	27648636	27662891	5	186501	9	37	TMEM222	False
1	27651820	27652287	7	241547	9	37	ACTG1P20	False
1	27668511	27680428	5	142765	9	37	SYTL1	False
1	27681675	27693383	5	142733	9	37	MAP3K6	True
1	27695603	27701315	5	142748	9	37	FCN3	False
1	27705666	27709870	5	174950	9	37	CD164L2	False
1	27715972	27716649	7	231207	9	37	FO393419.1	False
1	27719148	27722318	5	181773	9	37	GPR3	False
1	27730730	27816669	5	158195	9	37	WASF2	True
1	27783709	27786093	10	241169	9	37	FO393419.2	False
1	27860546	27930942	5	126705	9	37	AHDC1	False
1	27938575	27961788	5	938	9	37	FGR	False
1	27975930	27976121	7	235912	9	37	AL031729.1	False
1	27986839	27989233	10	233975	9	37	AL445490.2	False
1	27992572	27998729	5	126709	9	37	IFI6	False
1	28013321	28013982	7	226662	10	37	CHMP1AP1	False
1	28052490	28089633	5	9780	10	37	FAM76A	False
1	28065602	28065950	7	231344	10	37	AL020997.1	False
1	28066465	28067140	7	230833	10	37	RPEP3	False
1	28099694	28150963	5	117758	10	37	STX12	False
1	28157289	28178187	5	117751	10	37	PPP1R8	False
1	28177085	28177255	5	268552	10	37	AL109927.1	False
1	28199054	28213196	5	130775	10	37	THEMIS2	False
1	28218035	28241257	5	117748	10	37	RPA2	True
1	28261504	28285668	5	130768	10	37	SMPDL3B	False
1	28285973	28294607	5	158156	10	37	XKR8	False
1	28296855	28415207	5	158161	10	37	EYA3	True
1	28316669	28317035	7	238231	10	37	AL512288.2	False
1	28422253	28422933	7	228589	10	37	SPCS2P4	False
1	28436250	28436809	7	228943	10	37	AL137792.2	False
1	28446960	28447832	7	214812	10	37	AL137792.1	False
1	28473677	28520447	5	169403	10	37	PTAFR	False
1	28525967	28559536	5	126698	10	37	DNAJC8	False
1	28527013	28527152	5	215902	10	37	AL353354.1	False
1	28527070	28527419	5	269804	10	37	AL353354.2	False
1	28562620	28573417	5	130770	10	37	ATPIF1	False
1	28573655	28574079	10	271398	10	37	AL353622.2	False
1	28586038	28609002	5	130766	10	37	SESN2	True
1	28655513	28662478	5	130772	10	37	MED18	False
1	28696093	28826881	5	204138	10	37	PHACTR4	True
1	28780052	28780445	7	229820	10	37	CR391992.1	False
1	28832455	28865812	5	180198	10	37	RCC1	True
1	28852830	28853739	7	231468	10	37	PRDX3P2	False
1	28879597	28905057	5	180098	10	37	TRNAU1AP	False
1	28915835	28969597	5	120656	10	37;38	TAF12	True
1	28918712	28921955	5	188060	10	37;38	RAB42	False
1	28969740	28975093	10	229388	10	37;38	LINC01715	False
1	28975112	28975242	10	270103	10	37;38	AL360012.1	False
1	28995244	29045865	5	162419	10	37;38	GMEB1	False
1	29063133	29096287	5	198492	10	38	YTHDF2	False
1	29138654	29197779	5	116329	10	38	OPRD1	False
1	29194087	29197779	10	226852	10	38	RP1-212P9.2	False
1	29213603	29446558	5	159023	10	38	EPB41	False
1	29308790	29309120	7	225616	10	38	AL138785.1	False
1	29445940	29450447	5	253304	10	38	TMEM200B	False
1	29471006	29473506	10	225750	10	38	AL357500.1	False
1	29474255	29508499	5	116350	10	38	SRSF4	False
1	29519385	29557454	5	116353	10	38;39	MECR	False
1	29563028	29653325	5	60656	10	38;39	PTPRU	True
1	29580054	29580195	9	221550	10	38;39	AL645859.1	False
1	29656132	29676626	10	230523	10	39	LINC01756	False
1	29758993	29759074	9	266678	10	39	AL139151.1	False
1	29814705	29823405	0	225011	10	39	AL671862.1	False
1	30117392	30117525	9	221126	10	39	AC092265.1	False
1	30181698	30182394	10	228176	10	39	AC092265.1	False
1	30228022	30263444	10	284676	11	39	AL645944.2	False
1	30357749	30357852	9	222787	11	39	AL645944.1	False
1	30377712	30378204	7	270927	11	39	AL645944.1	False
1	30486799	30510459	10	233399	11	39	LINC01648	False
1	30613110	30614454	10	233372	11	39	AL137076.1	False
1	30699370	30699462	7	231251	11	39	AL021921.1	False
1	30882407	30884485	10	236335	11	39	AL161638.2	False
1	30888672	30893955	10	231949	11	39	AL161638.1	False
1	31184124	31196434	5	162510	11	39;40	MATN1	False
1	31205316	31230667	5	162511	11	39;40	LAPTM5	False
1	31212003	31212079	9	264773	11	39;40	MIR4420	False
1	31283225	31288400	10	229607	11	40	AL137027.1	False
1	31297075	31307278	10	223382	11	40	LINC01778	False
1	31342314	31381608	5	162512	11	40	SDC3	False
1	31404353	31538838	5	134644	11	40	PUM1	False
1	31509581	31510087	7	237329	11	40	AL356320.2	False
1	31523719	31523881	7	232768	11	40	AL356320.1	False
1	31567834	31568405	7	215900	11	40	SELENOWP1	False
1	31581035	31581470	7	225142	11	40	AC114495.1	False
1	31652592	31712401	5	84628	11	40	NKAIN1	False
1	31732415	31769629	5	60688	11	40	SNRNP40	False
1	31736092	31736528	7	229447	11	40	AC114495.2	False
1	31769829	31837800	5	121766	11	40	ZCCHC17	False
1	31838472	31849697	5	121769	11	40	FABP3	False
1	31882412	31907527	5	168528	11	40	SERINC2	False
1	31902192	31902614	5	268950	11	40	AC114494.1	False
1	31960436	31961777	7	215899	11	40	AC209007.1	False
1	31971841	31974167	10	228682	11	40	RP11-439L8.3	False
1	32042086	32053287	5	142910	11	40	TINAGL1	False
1	32083287	32098119	5	121764	11	40	HCRTR1	False
1	32095463	32110497	5	162517	11	40	PEF1	False
1	32117848	32169920	5	84636	11	40	COL16A1	False
1	32192718	32230494	5	121753	11	40	ADGRB2	False
1	32224261	32224336	9	266580	11	40	MIR4254	False
1	32256023	32281652	5	134668	11	40	SPOCD1	False
1	32307620	32321169	10	203620	11	40	AL354919.1	False
1	32317514	32387442	10	269967	11	40	AL136115.2	False
1	32372022	32410457	5	184007	11;12	40	PTP4A2	False
1	32379174	32380745	5	212673	11	40	AL136115.1	False
1	32398621	32399576	10	228634	11	40	AL136115.1	False
1	32437790	32452635	10	284702	12	40	AL136115.3	False
1	32479430	32526451	5	121774	12	40	KHDRBS1	False
1	32537632	32568467	5	121775	12	40	TMEM39B	False
1	32552550	32552608	9	266203	12	40	MIR5585	False
1	32573639	32642169	5	25800	12	40	KPNA6	False
1	32645287	32663886	5	84652	12	40	TXLNA	False
1	32665987	32670988	5	160050	12	40	CCDC28B	False
1	32671262	32674288	5	160051	12	40	IQCC	False
1	32674695	32681797	5	222046	12	40	DCDC2B	False
1	32680073	32687960	5	160055	12	40	TMEM234	False
1	32687529	32697205	5	84623	12	40	EIF3I	False
1	32697259	32707221	1	220785	12	40	MTMR9LP	False
1	32712834	32714457	5	183615	12	40	FAM167B	False
1	32716840	32751766	5	182866	12	40	LCK	True
1	32757687	32799236	5	116478	12	40	HDAC1	True
1	32799433	32801980	5	175130	12	40	MARCKSL1	False
1	32814795	32816264	10	233775	12	40	AL109945.1	False
1	32817122	32829913	5	162526	12	40	TSSK3	False
1	32826871	32829879	5	225828	12	40	FAM229A	False
1	32830704	32860332	5	160058	12	40	BSDC1	False
1	32867710	32868716	7	224333	12	40	GAPDHP20	False
1	32887580	32887920	7	270850	12	40	AL356986.1	False
1	32888815	32892390	0	229259	12	40	LRRC37A12P	False
1	32930658	33066393	5	254553	12	40	AL033529.1	False
1	32930670	32962287	5	273274	12	40	ZBTB8B	False
1	33005028	33071540	5	160062	12	40	ZBTB8A	False
1	33065773	33116504	5	176261	12	40	ZBTB8OS	False
1	33116743	33151812	5	162521	12	40	RBBP4	True
1	33145961	33169197	5	162520	12	40	SYNC	False
1	33207486	33240571	5	162522	12	40	KIAA1522	False
1	33240838	33283754	5	134684	12	40	YARS	False
1	33282368	33324480	5	116497	12	40	S100PBP	False
1	33327869	33338083	5	160097	12	40	FNDC5	False
1	33351595	33364042	5	121905	12	40	HPCA	False
1	33360195	33367039	5	121900	12	40	TMEM54	False
1	33391895	33392000	9	221423	12	40	AL031602.1	False
1	33402046	33430286	5	116514	12	40	RNF19B	False
1	33439268	33439642	5	267885	12	40	FKSG48	False
1	33445548	33446073	7	217644	12	40	AL355864.1	False
1	33452553	33453834	0	239670	12	40	AL355864.2	False
1	33473541	33546597	5	4455	12	40;41	AK2	False
1	33546705	33586131	5	142920	12	40;41	AZIN2	True
1	33611003	33647660	5	116525	12	41	TRIM62	False
1	33660389	33665954	10	284721	12	41	AL662907.3	False
1	33722146	33766320	5	160094	12	41	ZNF362	False
1	33726813	33727281	10	270115	12	41	AL513327.3	False
1	33772367	33786699	5	184389	12	41	A3GALT2	False
1	33789224	33896653	5	134686	12	41	PHC2	True
1	33797994	33798093	9	266239	12	41	MIR3605	False
1	33907626	33907712	9	221225	12	41	AL138837.1	False
1	33938246	33962107	5	121903	12	41;42	ZSCAN20	False
1	33977608	33978343	7	235907	12	41;42	AC115285.1	False
1	33979599	34631443	5	121904	12;13	41;42	CSMD2	False
1	34304124	34305741	7	227000	12	42	HSPD1P14	False
1	34326076	34330392	5	176256	12	42	HMGB4	False
1	34632484	34684732	5	142698	13	42	C1orf94	False
1	34641467	34641550	9	221053	13	42	AC115286.1	False
1	34742460	34742893	7	270241	13	42	AC115286.1	False
1	35135200	35135295	9	207941	13	42	MIR552	False
1	35178338	35325417	5	163866	13	42;43	SMIM12	False
1	35220648	35224113	5	189280	13	42	GJB5	False
1	35225342	35229325	5	189433	13	42	GJB4	False
1	35244162	35244245	9	216162	13	42;43	AL121988.1	False
1	35246790	35251970	5	188910	13	42;43	GJB3	False
1	35258599	35261348	5	187513	13	42;43	GJA4	False
1	35331037	35395186	5	116544	13	43	DLGAP3	False
1	35447134	35497342	5	271741	13	43	AC114490.2	False
1	35447136	35450954	5	243749	13	43	TMEM35B	False
1	35451766	35497569	5	163867	13	43	ZMYM6	False
1	35519069	35524872	7	233940	13	43	RPL12P45	False
1	35525387	35581460	5	197056	13	43	ZMYM1	False
1	35587623	35588085	7	228348	13	43	EFCAB14P1	False
1	35607116	35612036	10	284640	13	43	AL590434.1	False
1	35641979	35658749	5	116560	13	43	SFPQ	True
1	35734568	35887659	5	146463	13	43	ZMYM4	False
1	35816323	35817208	7	229994	13	43	RPL5P4	False
1	35899091	36023551	5	142687	13	43;44	KIAA0319L	False
1	35975343	35977039	7	236274	13	43	AC004865.1	False
1	36023074	36032875	5	20129	13	43;44	NCDN	False
1	36038971	36060929	5	116819	13	44	TFAP2E	False
1	36065145	36107445	5	126067	13	44	PSMB2	False
1	36179476	36185073	5	142686	13	44	C1orf216	False
1	36185819	36235568	5	92853	13	44	CLSPN	True
1	36273773	36323491	5	134698	13	44;45	AGO4	True
1	36335409	36396129	5	92847	13	45	AGO1	False
1	36338871	36339353	7	271164	13	45	AL139286.1	False
1	36395321	36395716	10	271914	13	45	AL139286.2	False
1	36396319	36538101	5	126070	13	45	AGO3	True
1	36545667	36549627	2	232862	13	45	AL138787.1	False
1	36549676	36553876	5	92850	13	45	TEKT2	False
1	36554476	36559533	5	116863	13	45	ADPRHL2	False
1	36560837	36590821	5	171812	13	45	COL8A2	False
1	36602171	36621654	5	54116	13	45	TRAPPC3	False
1	36621180	36646450	5	116871	13	45	MAP7D1	False
1	36690017	36770958	5	54118	13	45	THRAP3	True
1	36707499	36707757	7	231849	13	45	UBE2V2P4	False
1	36771988	36790487	5	214193	13	45	SH3D21	False
1	36787632	36789755	5	142694	13	45	EVA1B	False
1	36805225	36851497	5	196182	13	45	STK40	False
1	36856839	36863493	5	181817	13	45	LSM10	False
1	36881428	36916052	5	116885	13	45;46	OSCP1	False
1	36921319	36930038	5	116898	13	45;46	MRPS15	False
1	36931644	36948879	5	119535	13	45;46	CSF3R	True
1	37095936	37096458	7	230214	13	46	FTLP18	False
1	37169554	37176183	10	284705	13	46	AL596257.1	False
1	37233723	37235326	10	284720	13	46	AC117945.2	False
1	37261128	37499730	5	163873	13	46	GRIK3	True
1	37599090	37601747	10	284650	13	46	AL031430.1	False
1	37627164	37627235	9	264698	13	46	MIR4255	False
1	37728340	37790701	10	223944	13	46	AL353604.1	False
1	37796453	37796597	7	230451	13	46	RPS29P6	False
1	37940153	37949980	5	163874	13	46;47	ZC3H12A	False
1	37958176	37980375	5	163875	13	46;47	MEAF6	True
1	37966536	37966595	9	263675	13	47	MIR5581	False
1	38000050	38019945	5	163877	13	47	SNIP1	False
1	38010364	38010895	7	232273	13	47	FTH1P1	False
1	38021848	38022100	7	237749	13	47	AL034379.1	False
1	38022520	38032458	5	163879	13	47	DNALI1	False
1	38032417	38061536	5	134697	13	47	GNL2	False
1	38076951	38100595	5	169218	13	47	RSPO1	False
1	38147242	38157921	5	116922	13	47	C1orf109	False
1	38158090	38175391	5	134690	13	47	CDCA8	False
1	38179552	38230805	5	183317	13	47	EPHA10	False
1	38242342	38245090	7	214141	13	47	ACTN4P2	False
1	38248129	38248557	7	227416	13	47	AL929472.1	False
1	38259474	38266809	5	185090	13	47	MANEAL	False
1	38268616	38273857	5	196449	13	47	YRDC	False
1	38272651	38275126	5	197982	13	47	C1orf122	False
1	38275239	38325292	5	188786	13	47	MTF1	False
1	38292232	38293886	5	230610	13	47	AL929472.1	False
