#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices
1	32817122	32829913	5	162526	12
1	32826871	32829879	5	225828	12
1	32830704	32860332	5	160058	12
1	32867710	32868716	7	224333	12
1	32887580	32887920	7	270850	12
1	32888815	32892390	0	229259	12
1	32930658	33066393	5	254553	12
1	32930670	32962287	5	273274	12
1	33005028	33071540	5	160062	12
1	33065773	33116504	5	176261	12
1	33116743	33151812	5	162521	12
1	33145961	33169197	5	162520	12
1	33207486	33240571	5	162522	12
1	33240838	33283754	5	134684	12
1	33282368	33324480	5	116497	12
1	33327869	33338083	5	160097	12
1	33351595	33364042	5	121905	12
1	33360195	33367039	5	121900	12
1	33391895	33392000	9	221423	12
1	33402046	33430286	5	116514	12
1	33439268	33439642	5	267885	12
1	33445548	33446073	7	217644	12
1	33452553	33453834	0	239670	12
1	33473541	33546597	5	4455	12
1	33546705	33586131	5	142920	12
1	33611003	33647660	5	116525	12
1	33660389	33665954	10	284721	12
1	33722146	33766320	5	160094	12
1	33726813	33727281	10	270115	12
1	33772367	33786699	5	184389	12
1	33789224	33896653	5	134686	12
1	33797994	33798093	9	266239	12
1	33907626	33907712	9	221225	12
1	33938246	33962107	5	121903	12
1	33977608	33978343	7	235907	12
1	33979599	34631443	5	121904	12;13
1	34304124	34305741	7	227000	12
1	34326076	34330392	5	176256	12
1	34632484	34684732	5	142698	13
1	34641467	34641550	9	221053	13
1	34742460	34742893	7	270241	13
1	35135200	35135295	9	207941	13
1	35178338	35325417	5	163866	13
1	35220648	35224113	5	189280	13
1	35225342	35229325	5	189433	13
1	35244162	35244245	9	216162	13
1	35246790	35251970	5	188910	13
1	35258599	35261348	5	187513	13
1	35331037	35395186	5	116544	13
1	35447134	35497342	5	271741	13
1	35447136	35450954	5	243749	13
1	35451766	35497569	5	163867	13
1	35519069	35524872	7	233940	13
1	35525387	35581460	5	197056	13
1	35587623	35588085	7	228348	13
1	35607116	35612036	10	284640	13
1	35641979	35658749	5	116560	13
1	35734568	35887659	5	146463	13
1	35816323	35817208	7	229994	13
1	35899091	36023551	5	142687	13
1	35975343	35977039	7	236274	13
1	36023074	36032875	5	20129	13
1	36038971	36060929	5	116819	13
1	36065145	36107445	5	126067	13
1	36179476	36185073	5	142686	13
1	36185819	36235568	5	92853	13
1	36273773	36323491	5	134698	13
1	36335409	36396129	5	92847	13
1	36338871	36339353	7	271164	13
1	36395321	36395716	10	271914	13
1	36396319	36538101	5	126070	13
1	36545667	36549627	2	232862	13
1	36549676	36553876	5	92850	13
1	36554476	36559533	5	116863	13
1	36560837	36590821	5	171812	13
1	36602171	36621654	5	54116	13
1	36621180	36646450	5	116871	13
1	36690017	36770958	5	54118	13
1	36707499	36707757	7	231849	13
1	36771988	36790487	5	214193	13
1	36787632	36789755	5	142694	13
1	36805225	36851497	5	196182	13
1	36856839	36863493	5	181817	13
1	36881428	36916052	5	116885	13
1	36921319	36930038	5	116898	13
1	36931644	36948879	5	119535	13
1	37095936	37096458	7	230214	13
1	37169554	37176183	10	284705	13
1	37233723	37235326	10	284720	13
1	37261128	37499730	5	163873	13
1	37599090	37601747	10	284650	13
1	37627164	37627235	9	264698	13
1	37728340	37790701	10	223944	13
1	37796453	37796597	7	230451	13
1	37940153	37949980	5	163874	13
1	37958176	37980375	5	163875	13
1	37966536	37966595	9	263675	13
1	38000050	38019945	5	163877	13
1	38010364	38010895	7	232273	13
1	38021848	38022100	7	237749	13
1	38022520	38032458	5	163879	13
1	38032417	38061536	5	134697	13
1	38076951	38100595	5	169218	13
1	38147242	38157921	5	116922	13
1	38158090	38175391	5	134690	13
1	38179552	38230805	5	183317	13
1	38242342	38245090	7	214141	13
1	38248129	38248557	7	227416	13
1	38259474	38266809	5	185090	13
1	38268616	38273857	5	196449	13
1	38272651	38275126	5	197982	13
1	38275239	38325292	5	188786	13
1	38292232	38293886	5	230610	13
1	38306658	38307348	7	235673	13
1	38326369	38412729	5	204084	13
1	38422647	38456593	5	183431	13
1	38462442	38471278	5	183386	13
1	38474930	38490496	5	183520	13
1	38510283	38512466	5	185668	13
1	38512986	38584697	10	224592	13
1	38546244	38546583	7	223589	13
1	38554903	38555001	9	265596	13
1	38595136	38606265	10	284623	13
1	38674706	38680439	10	237290	13
1	38849510	38850094	7	275350	13
1	38940547	38961706	10	238063	13
1	39174603	39176562	7	215895	13
1	39219888	39281651	10	284632	13
1	39303870	39325495	5	116954	13
1	39328636	39339777	5	214114	13
1	39330173	39347289	5	274944	13
1	39340123	39347259	5	131233	13
1	39351479	39407471	5	158315	13
1	39423947	39424597	7	235549	13
1	39456895	39471731	5	174574	13
1	39491990	39500308	5	168653	13
1	39546988	39952849	5	127603	13
1	39769966	39770570	7	217897	13
1	39957318	39991607	5	183682	13
1	39980628	39982162	0	237624	13
1	39997510	40024379	0	243970	13
1	40026488	40042462	5	90621	13
1	40089825	40105617	5	163909	13;14
1	40124793	40137710	5	116981	14
1	40144320	40157361	5	116983	14
1	40157854	40229586	5	84072	14
1	40183700	40184267	7	225333	14
1	40222854	40254533	5	116985	14
1	40235195	40237020	5	198754	14
1	40261515	40261668	0	229213	14
1	40265094	40275122	10	284719	14
1	40267086	40283132	10	284678	14
1	40306694	40349183	5	43514	14
1	40361098	40367928	5	116990	14
1	40420784	40435640	5	168389	14
1	40428352	40429076	7	228477	14
1	40505905	40538321	5	131236	14
1	40537133	40563399	5	131238	14
1	40598436	40599120	7	226745	14
1	40627045	40706593	5	117000	14
1	40711619	40717363	5	188800	14
1	40723779	40759856	5	84073	14
1	40728344	40728656	7	231296	14
1	40766159	40783488	5	49089	14
1	40798750	40799229	7	227311	14
1	40810522	40888998	5	84070	14
1	40830438	40830855	7	213172	14
1	40901871	40915711	10	284677	14
1	40915774	40929390	5	187801	14
1	40942887	40962015	5	187815	14
1	40974413	40982228	5	164002	14
1	40997233	41013841	5	117010	14
1	41029206	41029331	0	236505	14
1	41059305	41060025	7	233910	14
1	41086351	41131329	5	117016	14
1	41134761	41153260	10	237899	14
1	41157320	41237275	5	66136	14
1	41220027	41220118	9	198974	14
1	41222956	41223044	9	207962	14
1	41249684	41306124	5	117013	14
1	41326723	41328038	5	179862	14
1	41403776	41405435	0	228940	14
1	41407923	41408187	7	233118	14
1	41445007	41478237	5	171793	14
1	41481269	41488909	5	171790	14
1	41492872	41707826	5	10803	14
1	41564310	41564808	7	215893	14
1	41708045	41750533	10	235358	14
1	41730222	41730534	7	213987	14
1	41827594	41849262	5	204060	14
1	41944446	41950344	5	127129	14
1	41972036	42501596	5	127124	14
1	42007740	42009981	7	230638	14
1	42224812	42224898	9	264896	14
1	42506268	42507400	7	227538	14
1	42606306	42607062	7	228776	14
1	42619092	42621495	5	44012	14
1	42628362	42630389	5	197273	14
1	42642210	42801548	5	198815	14
1	42846466	42888249	5	177181	14
1	42878069	42878465	7	235002	14
1	42896000	42921938	5	66185	14
1	42921788	42939056	5	127125	14
1	42929001	43120335	5	186409	14
1	42957410	42958164	7	230116	14
1	42965876	42966010	7	236876	14
1	43036641	43037061	7	236180	14
1	43124096	43142429	5	171960	14
1	43144406	43147330	10	234917	14
1	43148098	43168020	5	65978	14
1	43198764	43205925	5	164007	14
1	43212006	43232755	5	117385	14
1	43232940	43241418	5	164008	14
1	43232963	43260164	5	283580	14
1	43250678	43282290	5	274386	14
1	43272723	43282923	5	177868	14
1	43282795	43310660	5	164010	14
1	43312244	43318148	5	164011	14
1	43352268	43354438	7	233708	14
1	43356765	43358101	7	237090	14
1	43368903	43369583	7	225099	14
1	43391046	43424844	5	117394	14
1	43417873	43418312	7	284138	14
1	43424720	43449029	10	227533	14
1	43424736	43427535	10	283973	14
1	43569757	43570168	7	277513	14
1	43610824	43622067	5	186973	14
1	43629846	43736607	5	117395	14
1	43637820	43720029	5	243710	14
1	43735665	43739673	5	179178	14
1	43747554	43751288	5	253313	14
1	43766664	43788779	5	66056	14
1	43803520	43818443	5	117400	14
1	43824626	43828874	5	117399	14
1	43829068	43833745	5	66322	14
1	43849588	43855479	5	159479	14
1	43855553	43919918	5	198198	14
1	43916674	43919660	5	178922	14
1	43990858	44089337	5	142949	14
1	44115829	44171186	5	66135	15
1	44171495	44396837	5	126091	15
1	44209142	44209412	7	233674	15
1	44315972	44317283	7	224751	15
1	44398992	44402913	5	117407	15
1	44412611	44433694	5	117408	15
1	44435672	44439041	5	132768	15
1	44440159	44443967	5	117410	15
1	44444615	44456842	5	117411	15
1	44457031	44462200	5	159214	15
1	44457172	44497139	5	196517	15
1	44496115	44581585	10	230615	15
1	44553630	44554149	7	227163	15
1	44568978	44570375	7	271647	15
1	44584522	44600812	5	171872	15
1	44587825	44588184	7	233514	15
1	44603493	44607303	5	283039	15
1	44616266	44617425	7	226804	15
1	44620700	44620973	7	238037	15
1	44638178	44638391	7	227994	15
1	44653615	44654721	7	271329	15
1	44679127	44686353	5	178028	15
1	44686742	44820932	5	117419	15
1	44798777	44798850	9	252146	15
1	44870866	45117396	5	187147	15
1	45011165	45011224	9	263381	15
1	45100910	45140227	5	126106	15
1	45140364	45191263	5	198520	15
1	45205490	45233439	5	142945	15
1	45240923	45244451	5	142937	15
1	45246003	45246387	7	234093	15
1	45249257	45253377	5	142959	15
1	45265897	45271662	5	173846	15
1	45271585	45272347	5	188396	15
1	45274154	45281257	5	222009	15
1	45285516	45308735	5	117425	15
1	45309593	45309754	7	226499	15
1	45316194	45452394	5	70785	15
1	45378740	45378844	9	266294	15
1	45424229	45425067	7	229815	15
1	45453906	45454397	7	232369	15
1	45454377	45457506	7	268949	15
1	45468212	45477001	5	126107	15
1	45477819	45481247	5	126088	15
1	45482071	45771881	5	162415	15
1	45499641	45499692	9	264650	15
1	45535649	45536101	7	234315	15
1	45697890	45697979	9	221707	15
1	45769582	45771291	10	281912	15
1	45792577	45794205	5	186603	15
1	45794835	45806142	5	132781	15
1	45805342	45809647	5	132773	15
1	45809555	45956838	5	70759	15
1	45880692	45881016	7	236872	15
1	45959538	45965751	5	280670	15
1	45965725	45979054	5	132763	15
1	45976708	45988719	5	117450	15
1	45996599	45997811	0	234379	15
1	46016215	46035721	5	117448	15
1	46049518	46084576	5	132780	15
1	46085716	46089729	5	159588	15
1	46092976	46153785	5	159592	15
1	46111488	46111869	7	225447	15
1	46116711	46117498	7	234329	15
1	46152886	46160115	5	159596	15
1	46159996	46216322	5	197429	15
1	46246949	46247629	7	236111	15
1	46252659	46501796	5	86015	15
1	46312666	46313266	7	232467	15
1	46505812	46598708	5	117461	15
1	46509333	46642160	5	278139	15
1	46570622	46570847	7	233114	15
1	46640745	46651630	5	117472	15
1	46641158	46642150	5	250719	15
1	46654354	46685977	5	85998	15
1	46669006	46686933	5	171357	15
1	46713360	46744145	5	85999	15
1	46726868	46769280	5	132128	15
1	46769303	46782448	5	173660	15
1	46805849	46830824	5	117481	16
1	46836258	46836627	7	225779	16
1	46859937	46879520	5	117480	16
1	46897801	46948165	1	232022	16
1	46972668	46979898	5	197587	16
1	46997838	46999286	5	282881	16
1	47011316	47017199	5	162456	16
1	47023080	47082515	5	79277	16
1	47073387	47082563	5	142961	16
1	47098409	47139539	5	123472	16
1	47131582	47132047	7	233647	16
1	47134527	47139266	5	186118	16
1	47140831	47184736	5	159658	16
1	47208001	47208805	7	236476	16
1	47223510	47285085	5	142973	16
1	47308767	47366109	1	154198	16
1	47357311	47358502	7	238145	16
1	47394849	47407156	5	187048	16
1	47433351	47433546	0	259832	16
1	47460054	47460174	0	261196	16
1	47466570	47466759	0	261593	16
1	47468667	47468820	0	261290	16
1	47489240	47516423	5	186377	16
1	47533160	47583991	5	186160	16
1	47540450	47541651	7	225154	16
1	47562325	47644943	10	225506	16
1	47603107	47615413	5	162365	16
1	47630182	47631592	2	225514	16
1	47649265	47656716	5	162366	16
1	47681962	47697892	5	162367	16
1	47715811	47779819	5	123473	16
1	47799469	47844511	5	162368	16
1	47881744	47883724	5	186790	16
1	47901689	47906363	5	186564	16
1	47949370	47949834	7	271355	16
1	47963566	47964013	7	229554	16
1	47968176	47968311	9	221346	16
1	48015868	48016425	7	227883	16
1	48086765	48086849	9	221447	16
1	48154135	48169055	10	227947	16
1	48226200	48462567	5	269113	16
1	48226804	48231219	10	223814	16
1	48226979	48227290	5	273395	16
1	48283738	48285909	10	225028	16
1	48516331	48557408	10	226133	16
1	48544459	48547868	10	231413	16
1	48555040	48555306	7	237180	16
1	48561764	48648100	1	242267	16
1	48569306	48569878	5	269709	16
1	48638644	48672529	10	223720	16
1	48688357	48714316	5	117834	16
1	48761044	48937880	5	132122	16
1	48790752	48791795	7	224986	16
1	48901639	48902895	7	235105	16
1	48962935	48963408	7	232514	16
1	48998527	50489585	5	186094	16
1	49193195	49242641	5	162373	16
1	50156934	50157195	7	237478	16
1	50307493	50312072	0	215887	16
1	50447887	50447967	9	221746	16
1	50459990	50461874	5	227839	16
1	50482764	50483175	7	233595	16
1	50513686	50669458	5	162374	16
1	50580609	50580954	7	230828	16
1	50695334	50786842	10	284696	16;17
1	50718241	50724666	10	284645	17
1	50791803	50792679	7	234080	17
1	50864497	50865445	7	229316	17
1	50871102	50871696	7	225671	17
1	50883222	50889172	5	142700	17
1	50902700	50902978	10	271782	17
1	50902700	51425935	5	185104	17
1	51246012	51246822	7	230585	17
1	51312140	51312509	7	237130	17
1	51426417	51440305	5	123080	17
1	51525509	51525577	9	265538	17
1	51567906	51613758	5	204006	17
1	51623460	51624143	7	213478	17
1	51654135	51654223	9	239101	17
1	51656555	51656630	9	221492	17
1	51660767	51700768	10	203356	17
1	51701943	51739127	5	123091	17
1	51716275	51717144	7	233406	17
1	51752930	51810788	5	85831	17
1	51819935	51985000	5	85832	17
1	51837942	51838896	7	232027	17
1	52027538	52060569	28	227742	17
1	52042851	52264099	5	117859	17
1	52172810	52173809	7	236973	17
1	52174734	52175612	7	232846	17
1	52254863	52344609	5	78618	17
1	52302013	52302082	9	212076	17
1	52325450	52325807	7	230604	17
1	52366592	52366643	9	265769	17
1	52373628	52456436	5	169213	17
1	52446145	52446486	7	229032	17
1	52485803	52521843	5	117862	17
1	52497775	52499488	5	198841	17
1	52521797	52556388	5	134717	17
1	52607766	52812358	5	157077	17
1	52625933	52626272	7	228407	17
1	52627858	52628698	7	223429	17
1	52645520	52646225	7	224255	17
1	52655588	52655981	7	236004	17
1	52717734	52718445	7	237663	17
1	52719293	52719848	7	213735	17
1	52811395	52831865	5	154222	17
1	52834349	52834916	7	224680	17
1	52838501	52870131	5	85840	17
1	52870236	52886511	5	134748	17
1	52873954	53019159	5	134744	17
1	53020490	53020945	10	272371	17
1	53038786	53039488	7	236290	17
1	53068044	53074723	5	116157	17
1	53099016	53135355	5	182183	17
1	53150123	53164038	5	162377	17
1	53174794	53175114	7	233664	17
1	53192139	53293014	5	162378	17
1	53237866	53238320	7	228929	17
1	53308183	53360670	5	203995	17
1	53361582	53392884	5	121310	17
1	53386094	53386268	7	230953	17
1	53390921	53391095	7	231866	17
1	53392901	53517375	5	116171	17
1	53394346	53394444	9	264834	17
1	53400602	53400689	9	266188	17
1	53405986	53406085	9	265815	17
1	53409208	53409602	7	237279	17
1	53458873	53459374	7	236360	17
1	53460398	53461698	7	226147	17
1	53527724	53551174	5	174348	17
1	53538782	53539061	7	227644	17
1	53552851	53608304	5	162383	17
1	53646593	53652572	0	277397	17
1	53662101	53679869	5	157184	17
1	53679771	53686289	5	162384	17
1	53692564	53704282	5	162385	17
1	53708036	53710212	10	270172	17
1	53708036	53793742	5	157193	17
1	53793905	53802181	10	225675	17
1	53814160	53814905	10	226938	17
1	53832340	53833917	10	230138	17
1	53878821	53905693	2	236253	17
1	53925072	53933161	5	143006	17
1	53971910	54203779	5	174332	17
1	54231133	54304533	5	58804	17
1	54294465	54294534	9	264454	17
1	54307220	54307505	7	229687	17
1	54317392	54355507	5	58799	17
1	54356912	54376759	5	211452	17
1	54382247	54411602	5	81870	17
1	54411750	54433841	5	116212	17
1	54440642	54441704	7	219102	17
1	54472972	54483859	5	203985	17
1	54492354	54519177	5	116209	17
1	54492356	54494172	10	272091	17
1	54519260	54578192	5	116205	17
1	54519752	54519827	9	264208	17
1	54555529	54555766	7	225183	17
1	54598359	54665746	5	256407	17
1	54598641	54619443	5	157211	17
1	54635324	54665709	5	215883	17
1	54635333	54637997	5	248835	17
1	54649714	54691137	5	116221	17
1	54691105	54879152	5	157216	17
1	54881929	54886533	10	232245	17
1	54970341	54970443	9	265404	17
1	54982085	54982932	10	235741	17
1	54990497	54990604	7	237173	17
1	55002469	55003431	7	227453	17
1	55007930	55104865	5	162390	17
1	55074855	55089229	5	162391	17
1	55107427	55175939	5	184313	17
1	55107459	55207981	5	271723	17
1	55181495	55208330	5	243725	17
1	55222571	55230187	5	162396	17
1	55245385	55266940	5	6555	17
1	55271736	55307925	5	162398	17
1	55315306	55352891	5	116133	17
1	55446465	55457966	5	143001	17
1	55464606	55476556	5	162399	17
1	55505221	55530525	5	169174	17
1	55532032	55680786	5	162402	17
1	55683534	55699850	10	231090	17
1	55688052	55689045	7	231095	17
1	55691314	55691396	9	265822	17
1	55833139	55834447	7	231900	17
1	55838383	55838989	7	232198	17
1	56046710	56333921	10	234810	17;18
1	56381280	56410647	10	230250	18
1	56404387	56404953	1	227104	18
1	56410760	56415792	10	233079	18
1	56611393	56620896	10	235612	18
1	56620217	56943359	10	260971	18
1	56639105	56990167	5	284686	18
1	56673239	56674128	7	229871	18
1	56843005	56843090	9	223307	18
1	56880635	56881638	10	223956	18
1	56960419	57110974	5	162407	18
1	57004124	57004583	7	236776	18
1	57051285	57051915	7	224980	18
1	57085082	57085222	7	225475	18
1	57110995	57181008	5	162409	18
1	57184477	57285369	5	187889	18
1	57320479	57383894	5	157131	18
1	57394883	57431813	5	21852	18
1	57431953	57432035	9	221591	18
1	57460451	59012406	5	173406	18;19
1	57852248	57853122	10	227935	18
1	58071519	58071878	7	236888	18
1	58222756	58222848	9	238773	18
1	58513561	58515007	1	229887	18
1	58521805	58522152	7	223416	18
1	58525811	58545946	10	235038	18
1	58550091	58550231	0	230546	18
1	58694354	58694675	7	233216	18
1	58881056	59012474	5	162600	18;19
1	59018585	59019005	7	270209	19
1	59041095	59043445	5	184292	19
1	59096513	59097202	7	185839	19
1	59120411	59165764	5	162601	19
1	59181281	59236967	10	283445	19
1	59230521	59230607	9	264081	19
1	59246460	59249999	5	177606	19
1	59250832	59365266	10	234807	19
1	59278480	59279014	10	272226	19
1	59304120	59316926	10	231740	19
1	59348540	59369419	10	232453	19
1	59399315	59706227	10	237352	19
1	59465348	59466166	7	228121	19
1	59520069	59521721	10	241042	19
1	59521671	59543788	10	235215	19
1	59754975	59755312	10	270457	19
1	59762310	60276319	5	172456	19
1	60198899	60198968	9	266150	19
1	60280458	60342050	5	134709	19
1	60358980	60392462	5	134716	19
1	60452941	60539442	5	162598	19
1	60563087	60563648	7	229332	19
1	60580547	60615351	10	238242	19
1	60981388	61106163	10	226476	19
1	61125303	61333670	10	231252	19;20
1	61330931	61928465	5	162599	20
1	61549127	61549202	9	263380	20
1	62094703	62094793	9	264551	20
1	62119866	62120580	7	223920	20
1	62146718	62191095	5	162604	20
1	62207670	62208096	10	271200	20
1	62208149	62644347	5	132849	20
1	62504514	62504783	7	236646	20
1	62544458	62544531	9	263908	20
1	62654803	62655625	7	234204	20
1	62656194	62656598	7	234088	20
1	62660503	62678000	5	240563	20
1	62673808	62674114	7	237227	20
1	62702651	62785085	5	132854	20
1	62901968	62917475	5	162607	20
1	62919969	63154039	5	116641	20
1	62996307	62996544	7	270549	20
1	63063158	63071830	5	132855	20
1	63073437	63075249	5	269624	20
1	63106793	63107338	7	213703	20
1	63249806	63331184	5	125703	20
1	63361680	63367310	10	234318	20
1	63370851	63371153	7	237163	20
1	63441422	63488175	10	229537	20
1	63489878	63491329	10	227485	20
1	63543752	63544702	10	229225	20
1	63604921	63628824	10	203605	20
1	63715591	63717442	10	228734	20
1	63727784	63728378	7	223683	20
1	63788712	63790797	5	187140	20
1	63825494	63826850	7	236674	20
1	63833261	63904233	5	88035	20
1	63906441	64059392	5	142856	20
1	63989043	64038364	5	203965	20
1	64058947	64125916	5	79739	20
1	64239693	64647181	5	185483	20
1	64254392	64254975	7	177452	20
1	64308867	64309356	7	228056	20
1	64669310	64733051	5	177414	20
1	64936475	65158741	5	158966	20
1	65045530	65045606	9	264470	20
1	65210778	65298915	5	162437	20
1	65298912	65432187	5	162434	20
1	65384126	65384366	7	234784	20
1	65407662	65408048	7	233877	20
1	65450291	65451770	7	185031	20
1	65469153	65469770	10	272506	20
1	65523438	65523525	9	265996	20
1	65524117	65524191	9	199135	20
1	65532310	65533420	10	231485	20
1	65543096	65543814	7	235804	20
1	65558075	65558297	7	234496	20
1	65613232	65697828	5	162433	20
1	65620163	65620333	7	231622	20
1	65713902	65881552	5	116675	20
1	65764438	65764663	7	234144	20
1	65886270	65901690	5	213625	20
1	65886335	66107242	5	116678	20
1	66041812	66044063	7	224570	20
1	66258197	66840262	5	184588	20
