#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId
1	38275239	38325292	5	188786
1	38292232	38293886	5	230610
1	38306658	38307348	7	235673
1	38326369	38412729	5	204084
1	38422647	38456593	5	183431
1	38462442	38471278	5	183386
1	38474930	38490496	5	183520
1	38510283	38512466	5	185668
1	38512986	38584697	10	224592
1	38546244	38546583	7	223589
1	38554903	38555001	9	265596
1	38595136	38606265	10	284623
1	38674706	38680439	10	237290
1	38849510	38850094	7	275350
1	38940547	38961706	10	238063
1	39174603	39176562	7	215895
1	39219888	39281651	10	284632
1	39303870	39325495	5	116954
1	39328636	39339777	5	214114
1	39330173	39347289	5	274944
1	39340123	39347259	5	131233
1	39351479	39407471	5	158315
1	39423947	39424597	7	235549
1	39456895	39471731	5	174574
1	39491990	39500308	5	168653
1	39546988	39952849	5	127603
1	39769966	39770570	7	217897
1	39957318	39991607	5	183682
1	39980628	39982162	0	237624
1	39997510	40024379	0	243970
1	40026488	40042462	5	90621
1	40089825	40105617	5	163909
1	40124793	40137710	5	116981
1	40144320	40157361	5	116983
1	40157854	40229586	5	84072
1	40183700	40184267	7	225333
1	40222854	40254533	5	116985
1	40235195	40237020	5	198754
1	40261515	40261668	0	229213
1	40265094	40275122	10	284719
1	40267086	40283132	10	284678
1	40306694	40349183	5	43514
1	40361098	40367928	5	116990
1	40420784	40435640	5	168389
1	40428352	40429076	7	228477
1	40505905	40538321	5	131236
1	40537133	40563399	5	131238
1	40598436	40599120	7	226745
1	40627045	40706593	5	117000
1	40711619	40717363	5	188800
1	40723779	40759856	5	84073
1	40728344	40728656	7	231296
1	40766159	40783488	5	49089
1	40798750	40799229	7	227311
1	40810522	40888998	5	84070
1	40830438	40830855	7	213172
1	40901871	40915711	10	284677
1	40915774	40929390	5	187801
1	40942887	40962015	5	187815
1	40974413	40982228	5	164002
1	40997233	41013841	5	117010
1	41029206	41029331	0	236505
1	41059305	41060025	7	233910
1	41086351	41131329	5	117016
1	41134761	41153260	10	237899
1	41157320	41237275	5	66136
1	41220027	41220118	9	198974
1	41222956	41223044	9	207962
1	41249684	41306124	5	117013
1	41326723	41328038	5	179862
1	41403776	41405435	0	228940
1	41407923	41408187	7	233118
1	41445007	41478237	5	171793
1	41481269	41488909	5	171790
1	41492872	41707826	5	10803
1	41564310	41564808	7	215893
1	41708045	41750533	10	235358
1	41730222	41730534	7	213987
1	41827594	41849262	5	204060
1	41944446	41950344	5	127129
1	41972036	42501596	5	127124
1	42007740	42009981	7	230638
1	42224812	42224898	9	264896
1	42506268	42507400	7	227538
1	42606306	42607062	7	228776
1	42619092	42621495	5	44012
1	42628362	42630389	5	197273
1	42642210	42801548	5	198815
1	42846466	42888249	5	177181
1	42878069	42878465	7	235002
1	42896000	42921938	5	66185
1	42921788	42939056	5	127125
1	42929001	43120335	5	186409
1	42957410	42958164	7	230116
1	42965876	42966010	7	236876
1	43036641	43037061	7	236180
1	43124096	43142429	5	171960
1	43144406	43147330	10	234917
1	43148098	43168020	5	65978
1	43198764	43205925	5	164007
1	43212006	43232755	5	117385
1	43232940	43241418	5	164008
1	43232963	43260164	5	283580
1	43250678	43282290	5	274386
1	43272723	43282923	5	177868
1	43282795	43310660	5	164010
1	43312244	43318148	5	164011
1	43352268	43354438	7	233708
1	43356765	43358101	7	237090
1	43368903	43369583	7	225099
1	43391046	43424844	5	117394
1	43417873	43418312	7	284138
1	43424720	43449029	10	227533
1	43424736	43427535	10	283973
1	43569757	43570168	7	277513
1	43610824	43622067	5	186973
1	43629846	43736607	5	117395
1	43637820	43720029	5	243710
1	43735665	43739673	5	179178
1	43747554	43751288	5	253313
1	43766664	43788779	5	66056
1	43803520	43818443	5	117400
1	43824626	43828874	5	117399
1	43829068	43833745	5	66322
1	43849588	43855479	5	159479
1	43855553	43919918	5	198198
1	43916674	43919660	5	178922
1	43990858	44089337	5	142949
1	44115829	44171186	5	66135
1	44171495	44396837	5	126091
1	44209142	44209412	7	233674
1	44315972	44317283	7	224751
1	44398992	44402913	5	117407
1	44412611	44433694	5	117408
1	44435672	44439041	5	132768
1	44440159	44443967	5	117410
1	44444615	44456842	5	117411
1	44457031	44462200	5	159214
1	44457172	44497139	5	196517
1	44496115	44581585	10	230615
1	44553630	44554149	7	227163
1	44568978	44570375	7	271647
1	44584522	44600812	5	171872
1	44587825	44588184	7	233514
1	44603493	44607303	5	283039
1	44616266	44617425	7	226804
1	44620700	44620973	7	238037
1	44638178	44638391	7	227994
1	44653615	44654721	7	271329
1	44679127	44686353	5	178028
1	44686742	44820932	5	117419
1	44798777	44798850	9	252146
1	44870866	45117396	5	187147
1	45011165	45011224	9	263381
1	45100910	45140227	5	126106
1	45140364	45191263	5	198520
1	45205490	45233439	5	142945
1	45240923	45244451	5	142937
1	45246003	45246387	7	234093
1	45249257	45253377	5	142959
1	45265897	45271662	5	173846
1	45271585	45272347	5	188396
1	45274154	45281257	5	222009
1	45285516	45308735	5	117425
1	45309593	45309754	7	226499
1	45316194	45452394	5	70785
1	45378740	45378844	9	266294
1	45424229	45425067	7	229815
1	45453906	45454397	7	232369
1	45454377	45457506	7	268949
1	45468212	45477001	5	126107
1	45477819	45481247	5	126088
1	45482071	45771881	5	162415
1	45499641	45499692	9	264650
1	45535649	45536101	7	234315
1	45697890	45697979	9	221707
1	45769582	45771291	10	281912
1	45792577	45794205	5	186603
1	45794835	45806142	5	132781
1	45805342	45809647	5	132773
1	45809555	45956838	5	70759
1	45880692	45881016	7	236872
1	45959538	45965751	5	280670
1	45965725	45979054	5	132763
1	45976708	45988719	5	117450
1	45996599	45997811	0	234379
1	46016215	46035721	5	117448
1	46049518	46084576	5	132780
1	46085716	46089729	5	159588
1	46092976	46153785	5	159592
1	46111488	46111869	7	225447
1	46116711	46117498	7	234329
1	46152886	46160115	5	159596
1	46159996	46216322	5	197429
1	46246949	46247629	7	236111
1	46252659	46501796	5	86015
1	46312666	46313266	7	232467
1	46505812	46598708	5	117461
1	46509333	46642160	5	278139
1	46570622	46570847	7	233114
1	46640745	46651630	5	117472
1	46641158	46642150	5	250719
1	46654354	46685977	5	85998
1	46669006	46686933	5	171357
1	46713360	46744145	5	85999
1	46726868	46769280	5	132128
1	46769303	46782448	5	173660
1	46805849	46830824	5	117481
1	46836258	46836627	7	225779
1	46859937	46879520	5	117480
1	46897801	46948165	1	232022
1	46972668	46979898	5	197587
1	46997838	46999286	5	282881
1	47011316	47017199	5	162456
1	47023080	47082515	5	79277
1	47073387	47082563	5	142961
1	47098409	47139539	5	123472
1	47131582	47132047	7	233647
1	47134527	47139266	5	186118
1	47140831	47184736	5	159658
1	47208001	47208805	7	236476
1	47223510	47285085	5	142973
1	47308767	47366109	1	154198
1	47357311	47358502	7	238145
1	47394849	47407156	5	187048
1	47433351	47433546	0	259832
1	47460054	47460174	0	261196
1	47466570	47466759	0	261593
1	47468667	47468820	0	261290
1	47489240	47516423	5	186377
1	47533160	47583991	5	186160
1	47540450	47541651	7	225154
1	47562325	47644943	10	225506
1	47603107	47615413	5	162365
1	47630182	47631592	2	225514
1	47649265	47656716	5	162366
1	47681962	47697892	5	162367
1	47715811	47779819	5	123473
1	47799469	47844511	5	162368
1	47881744	47883724	5	186790
1	47901689	47906363	5	186564
1	47949370	47949834	7	271355
1	47963566	47964013	7	229554
1	47968176	47968311	9	221346
1	48015868	48016425	7	227883
1	48086765	48086849	9	221447
1	48154135	48169055	10	227947
1	48226200	48462567	5	269113
1	48226804	48231219	10	223814
1	48226979	48227290	5	273395
1	48283738	48285909	10	225028
1	48516331	48557408	10	226133
1	48544459	48547868	10	231413
1	48555040	48555306	7	237180
1	48561764	48648100	1	242267
1	48569306	48569878	5	269709
1	48638644	48672529	10	223720
1	48688357	48714316	5	117834
1	48761044	48937880	5	132122
1	48790752	48791795	7	224986
1	48901639	48902895	7	235105
1	48962935	48963408	7	232514
1	48998527	50489585	5	186094
1	49193195	49242641	5	162373
1	50156934	50157195	7	237478
1	50307493	50312072	0	215887
1	50447887	50447967	9	221746
1	50459990	50461874	5	227839
1	50482764	50483175	7	233595
1	50513686	50669458	5	162374
1	50580609	50580954	7	230828
1	50695334	50786842	10	284696
1	50718241	50724666	10	284645
1	50791803	50792679	7	234080
1	50864497	50865445	7	229316
1	50871102	50871696	7	225671
1	50883222	50889172	5	142700
1	50902700	50902978	10	271782
1	50902700	51425935	5	185104
1	51246012	51246822	7	230585
1	51312140	51312509	7	237130
1	51426417	51440305	5	123080
1	51525509	51525577	9	265538
1	51567906	51613758	5	204006
1	51623460	51624143	7	213478
1	51654135	51654223	9	239101
1	51656555	51656630	9	221492
1	51660767	51700768	10	203356
1	51701943	51739127	5	123091
1	51716275	51717144	7	233406
1	51752930	51810788	5	85831
1	51819935	51985000	5	85832
1	51837942	51838896	7	232027
1	52027538	52060569	28	227742
1	52042851	52264099	5	117859
1	52172810	52173809	7	236973
1	52174734	52175612	7	232846
1	52254863	52344609	5	78618
1	52302013	52302082	9	212076
1	52325450	52325807	7	230604
1	52366592	52366643	9	265769
1	52373628	52456436	5	169213
1	52446145	52446486	7	229032
1	52485803	52521843	5	117862
1	52497775	52499488	5	198841
1	52521797	52556388	5	134717
1	52607766	52812358	5	157077
1	52625933	52626272	7	228407
1	52627858	52628698	7	223429
1	52645520	52646225	7	224255
1	52655588	52655981	7	236004
1	52717734	52718445	7	237663
1	52719293	52719848	7	213735
1	52811395	52831865	5	154222
1	52834349	52834916	7	224680
1	52838501	52870131	5	85840
1	52870236	52886511	5	134748
1	52873954	53019159	5	134744
1	53020490	53020945	10	272371
1	53038786	53039488	7	236290
1	53068044	53074723	5	116157
1	53099016	53135355	5	182183
1	53150123	53164038	5	162377
1	53174794	53175114	7	233664
1	53192139	53293014	5	162378
1	53237866	53238320	7	228929
1	53308183	53360670	5	203995
1	53361582	53392884	5	121310
1	53386094	53386268	7	230953
1	53390921	53391095	7	231866
1	53392901	53517375	5	116171
1	53394346	53394444	9	264834
1	53400602	53400689	9	266188
1	53405986	53406085	9	265815
1	53409208	53409602	7	237279
1	53458873	53459374	7	236360
1	53460398	53461698	7	226147
1	53527724	53551174	5	174348
1	53538782	53539061	7	227644
1	53552851	53608304	5	162383
1	53646593	53652572	0	277397
1	53662101	53679869	5	157184
1	53679771	53686289	5	162384
1	53692564	53704282	5	162385
1	53708036	53710212	10	270172
1	53708036	53793742	5	157193
1	53793905	53802181	10	225675
1	53814160	53814905	10	226938
1	53832340	53833917	10	230138
1	53878821	53905693	2	236253
1	53925072	53933161	5	143006
1	53971910	54203779	5	174332
1	54231133	54304533	5	58804
1	54294465	54294534	9	264454
1	54307220	54307505	7	229687
1	54317392	54355507	5	58799
1	54356912	54376759	5	211452
1	54382247	54411602	5	81870
1	54411750	54433841	5	116212
1	54440642	54441704	7	219102
1	54472972	54483859	5	203985
1	54492354	54519177	5	116209
1	54492356	54494172	10	272091
1	54519260	54578192	5	116205
1	54519752	54519827	9	264208
1	54555529	54555766	7	225183
1	54598359	54665746	5	256407
1	54598641	54619443	5	157211
1	54635324	54665709	5	215883
1	54635333	54637997	5	248835
1	54649714	54691137	5	116221
1	54691105	54879152	5	157216
1	54881929	54886533	10	232245
1	54970341	54970443	9	265404
1	54982085	54982932	10	235741
1	54990497	54990604	7	237173
1	55002469	55003431	7	227453
1	55007930	55104865	5	162390
1	55074855	55089229	5	162391
1	55107427	55175939	5	184313
1	55107459	55207981	5	271723
1	55181495	55208330	5	243725
1	55222571	55230187	5	162396
1	55245385	55266940	5	6555
1	55271736	55307925	5	162398
1	55315306	55352891	5	116133
1	55446465	55457966	5	143001
1	55464606	55476556	5	162399
1	55505221	55530525	5	169174
1	55532032	55680786	5	162402
1	55683534	55699850	10	231090
1	55688052	55689045	7	231095
1	55691314	55691396	9	265822
1	55833139	55834447	7	231900
1	55838383	55838989	7	232198
1	56046710	56333921	10	234810
1	56381280	56410647	10	230250
1	56404387	56404953	1	227104
1	56410760	56415792	10	233079
1	56611393	56620896	10	235612
1	56620217	56943359	10	260971
1	56639105	56990167	5	284686
1	56673239	56674128	7	229871
1	56843005	56843090	9	223307
1	56880635	56881638	10	223956
1	56960419	57110974	5	162407
1	57004124	57004583	7	236776
1	57051285	57051915	7	224980
1	57085082	57085222	7	225475
1	57110995	57181008	5	162409
1	57184477	57285369	5	187889
1	57320479	57383894	5	157131
1	57394883	57431813	5	21852
1	57431953	57432035	9	221591
1	57460451	59012406	5	173406
1	57852248	57853122	10	227935
1	58071519	58071878	7	236888
1	58222756	58222848	9	238773
1	58513561	58515007	1	229887
1	58521805	58522152	7	223416
1	58525811	58545946	10	235038
1	58550091	58550231	0	230546
1	58694354	58694675	7	233216
1	58881056	59012474	5	162600
1	59018585	59019005	7	270209
1	59041095	59043445	5	184292
1	59096513	59097202	7	185839
1	59120411	59165764	5	162601
1	59181281	59236967	10	283445
1	59230521	59230607	9	264081
1	59246460	59249999	5	177606
1	59250832	59365266	10	234807
1	59278480	59279014	10	272226
1	59304120	59316926	10	231740
1	59348540	59369419	10	232453
1	59399315	59706227	10	237352
1	59465348	59466166	7	228121
1	59520069	59521721	10	241042
1	59521671	59543788	10	235215
1	59754975	59755312	10	270457
1	59762310	60276319	5	172456
1	60198899	60198968	9	266150
1	60280458	60342050	5	134709
1	60358980	60392462	5	134716
1	60452941	60539442	5	162598
1	60563087	60563648	7	229332
1	60580547	60615351	10	238242
1	60981388	61106163	10	226476
1	61125303	61333670	10	231252
1	61330931	61928465	5	162599
1	61549127	61549202	9	263380
1	62094703	62094793	9	264551
1	62119866	62120580	7	223920
1	62146718	62191095	5	162604
1	62207670	62208096	10	271200
1	62208149	62644347	5	132849
1	62504514	62504783	7	236646
1	62544458	62544531	9	263908
1	62654803	62655625	7	234204
1	62656194	62656598	7	234088
1	62660503	62678000	5	240563
1	62673808	62674114	7	237227
1	62702651	62785085	5	132854
1	62901968	62917475	5	162607
1	62919969	63154039	5	116641
1	62996307	62996544	7	270549
1	63063158	63071830	5	132855
1	63073437	63075249	5	269624
1	63106793	63107338	7	213703
1	63249806	63331184	5	125703
1	63361680	63367310	10	234318
1	63370851	63371153	7	237163
1	63441422	63488175	10	229537
1	63489878	63491329	10	227485
1	63543752	63544702	10	229225
1	63604921	63628824	10	203605
1	63715591	63717442	10	228734
1	63727784	63728378	7	223683
1	63788712	63790797	5	187140
1	63825494	63826850	7	236674
1	63833261	63904233	5	88035
1	63906441	64059392	5	142856
1	63989043	64038364	5	203965
1	64058947	64125916	5	79739
1	64239693	64647181	5	185483
1	64254392	64254975	7	177452
1	64308867	64309356	7	228056
1	64669310	64733051	5	177414
1	64936475	65158741	5	158966
1	65045530	65045606	9	264470
1	65210778	65298915	5	162437
1	65298912	65432187	5	162434
1	65384126	65384366	7	234784
1	65407662	65408048	7	233877
1	65450291	65451770	7	185031
1	65469153	65469770	10	272506
1	65523438	65523525	9	265996
1	65524117	65524191	9	199135
1	65532310	65533420	10	231485
1	65543096	65543814	7	235804
1	65558075	65558297	7	234496
1	65613232	65697828	5	162433
1	65620163	65620333	7	231622
1	65713902	65881552	5	116675
1	65764438	65764663	7	234144
1	65886270	65901690	5	213625
1	65886335	66107242	5	116678
1	66041812	66044063	7	224570
1	66258197	66840262	5	184588
1	66999066	67213982	5	118473
1	67094123	67094200	9	264720
1	67196650	67196741	9	221655
1	67218142	67244470	5	152760
1	67263424	67266939	5	172410
1	67278568	67390570	5	152763
1	67390578	67454302	5	198160
1	67465015	67519782	5	116704
1	67557848	67697536	5	203963
1	67604590	67725662	5	162594
1	67705123	67705210	9	221733
1	67743735	67744462	7	228523
1	67773047	67862583	5	81985
1	67873493	67896098	5	142864
1	67988030	67998295	10	235200
1	68026756	68027129	7	238139
1	68125838	68126696	7	232048
1	68150744	68154021	5	116717
1	68167149	68299150	5	172380
1	68509013	68509916	7	235055
1	68511645	68517314	5	162595
1	68515043	68515428	7	228431
1	68523860	68523945	9	263542
1	68564156	68698803	5	116729
1	68627444	68628773	7	234383
1	68649201	68649293	9	221203
1	68708157	68708738	7	229133
1	68748071	68748305	7	225242
1	68841010	68841346	7	237622
1	68847124	68847340	7	229440
1	68894505	68915642	5	116745
1	68939835	68962904	5	24526
1	68980058	68980352	7	225167
1	69521581	69650686	10	223883
1	69709055	69715106	10	235446
1	69898938	69901092	10	229639
1	70034081	70617628	5	33122
1	70072538	70073984	7	270615
1	70385005	70386000	2	229359
1	70610488	70671303	5	66557
1	70671365	70718735	5	116754
1	70726271	70820417	5	118454
1	70820488	70851022	5	197568
1	70876901	70905534	5	116761
1	70910754	70911219	10	271992
1	70996209	70997175	7	233020
1	71126340	71126948	7	237033
1	71172136	71252151	10	229051
1	71181616	71185972	10	226208
1	71318036	71513491	5	50628
1	71528974	71546980	5	132485
1	71533314	71533399	9	207721
1	71607658	71607751	9	264239
1	71832737	71832986	7	226324
1	71861623	72748417	5	172260
1	72203856	72204037	7	271618
1	72740235	72740842	7	233994
1	72767155	72767512	7	227207
1	73214604	73364823	10	225087
1	73230714	73256965	10	227016
1	73570475	73571965	7	229636
1	73771853	73820936	10	233973
1	74100899	74180897	10	223479
1	74491699	74663871	5	162620
1	74663896	74699770	5	254685
1	74663919	75009666	5	259030
1	74701085	75010112	5	116783
1	74935562	74978298	5	162621
1	75033795	75139422	5	178965
1	75164453	75165017	10	272864
1	75171166	75199092	5	116791
1	75198836	75232362	5	162623
1	75428998	75430802	10	229943
1	75588203	75589612	10	261213
1	75594119	75627218	5	162624
1	75667816	76076801	5	137968
1	75987247	75987916	7	224493
1	76047784	76048240	7	213579
1	76107031	76107772	7	230863
1	76190032	76253260	5	117054
1	76209108	76210461	7	181227
1	76251882	76260764	5	137955
1	76262567	76378923	5	57468
1	76308317	76308402	9	266832
1	76384558	76398116	5	154007
1	76398164	76485041	10	225605
1	76507376	76531913	10	230027
1	76540404	77100286	5	184005
1	76819268	76819931	7	223905
1	77102562	77103024	10	272855
1	77165474	77166223	7	226415
1	77183825	77183926	9	264686
1	77223809	77244952	10	237552
1	77333126	77531396	5	117069
1	77473429	77473500	9	221720
1	77554675	77685115	5	142892
1	77594799	77595353	7	226084
1	77660510	77661080	7	228187
1	77747736	78025654	5	154027
1	77857107	77857213	9	221664
1	78028101	78149104	5	36549
1	78161672	78225537	5	77254
1	78239550	78240549	7	232672
1	78245309	78345224	5	180488
1	78276546	78277466	7	219201
1	78312795	78314487	7	235613
1	78319040	78319578	7	232015
1	78354198	78409580	5	162614
1	78409740	78444794	5	162613
1	78444859	78483648	5	162616
1	78445226	78604133	5	137960
1	78509067	78509832	7	213561
1	78557183	78557738	7	213560
1	78636165	78636921	7	233333
1	78769568	79005434	5	122420
1	78782841	78782947	0	227556
1	79085607	79111830	5	137959
1	79115481	79129763	5	137965
1	79131957	79132380	7	238015
1	79152745	79152845	9	221683
1	79214758	79216344	7	235400
1	79355449	79472403	5	162618
1	79520630	79521740	7	230787
1	79600818	79600911	9	266388
1	79789454	79790537	10	282898
