geneId	chromosomeIndex	startPos	endPos	geneTypeIndex	cytobandIndices	tadIndices	geneName	cancerGene	rppaIds	batch	reactomePathwayIds	orientation
12232	8	28457986	28613116	5	378	1633	EXTL3	0	.	0	381038	1
12504	12	100867486	100958191	5	562	2363	NR1H4	0	.	0	159418;192105;193368;193807;211976;383280;1989781;4090294	1
12660	6	53132196	53213977	5	297	1275	ELOVL5	0	.	0	75876;2046105;2046106	-1
12779	10	45869624	45941567	5	470	1978	ALOX5	0	.	0	2142688;2142691;2142700;6785807;6798695;9012546;9018676;9018682;9018896;9020265;9023661;9026286;9026290;9026403;9027604	1
12817	24	21865751	21906825	5	859	3483	KDM5D	1	.	0	3214842	-1
12822	12	54102301	54121529	5	549	2304	CALCOCO1	0	.	0	.	-1
12963	14	93673401	93695561	5	636	2604;2605	UBR7	1	.	0	.	1
12983	14	50885219	51027844	5	622;623	2547;2548	MAP4K5	0	.	0	.	-1
13016	2	31457203	31492313	5	72	312	EHD3	0	.	0	983231	1
13275	19	40476912	40487348	5	755	3055	PSMC4	0	.	0	68827;68949;69017;69229;69481;69601;174084;174113;174154;174178;174184;180534;180585;187577;195253;202424;211733;349425;350562;382556;450408;983168;1169091;1234176;1236974;1236978;2467813;2871837;4608870;4641257;4641258;5358346;5362768;5607761;5607764;5610780;5610783;5610785;5632684;5658442;5668541;5676590;5678895;5687128;5689603;5689880;8852276;8854050;8939236;8939902;8941858;8948751;8951664;9010553;9020702;9604323	1
13288	4	6576902	6625089	5	190	797;798	MAN2B2	0	.	0	8853383	1
13293	3	170177372	170303863	5	179	756	SLC7A14	0	.	0	.	-1
13297	3	170136653	170578169	5	179	756;757	CLDN11	0	.	0	420029	1
13306	17	42396993	42402238	5	710	2873	SLC25A39	0	.	0	.	-1
13364	16	29831715	29859360	5	682	2765	MVP	0	.	0	6798695	1
13374	7	151038785	151075535	5	369	1585	NUB1	0	.	0	8951664	1
13375	6	83870869	83903655	5	304;305	1304;1305	PGM3	1	.	0	446210	-1
13392	6	83903098	83908651	5	305	1304;1305	RWDD2A	0	.	0	.	1
13441	2	201717732	201729467	5	115	501;502	CLK1	0	.	0	.	-1
13503	12	106751436	106903976	5	564	2369;2370	POLR3B	0	.	0	73780;73980;76061;76066;76071;749476;1834949	1
13523	14	77252521	77292589	5	631	2583;2584	ANGEL1	0	.	0	.	-1
13561	5	141337893	141369856	5	271	1155;1156	RNF14	0	.	0	983168	1
13563	23	153629579	153640449	5	851	3471	DNASE1L1	0	.	0	6798695	-1
13573	12	31226779	31257725	5	543	2279	DDX11	1	.	0	381038	1
13583	12	13127798	13153207	5	537	2258	HEBP1	0	.	0	418594;444473	-1
13588	12	13043716	13070871	5	537	2258	GPRC5A	0	.	0	.	1
13619	23	149529689	149682448	5	851	3467	MAMLD1	1	.	0	210744;350054;1912408;2122947;2197563;2644606;2894862;8941856;9013508;9013695	1
13725	11	60739152	60787849	5	512	2149	CD6	0	.	0	.	1
13810	4	1723217	1746903	5	188	793;794	TACC3	0	.	0	9013507;9604323	1
14123	6	96969471	97003152	5	308	1317;1318	UFL1	0	.	0	983168	1
14138	11	65029233	65073060	5	514	2155	POLA2	1	.	0	68952;68962;69091;69166;69183;113501;174411;174430	1
14164	8	144519825	144623623	5	411	1767	ZC3H3	0	.	0	.	-1
14216	11	64948037	64979477	5	514	2155	CAPN1	1	.	0	1474228;6798695;6809371;8862803	1
14257	3	132036211	132087142	5	168	711	ACPP	0	.	0	6798695	1
14641	2	63815743	63834331	5	80	351	MDH1	0	.	0	70263	1
14824	4	41992489	42092474	5	197	839;840	SLC30A9	0	.	0	.	1
14914	1	149900543	149908762	5	38	160	MTMR11	0	.	0	.	-1
14919	10	101471601	101491857	5	485	2036;2037	COX15	0	.	0	189451	-1
15133	14	91737667	91884188	5	635	2601;2602	CCDC88C	0	.	0	5368598	-1
15153	12	42550906	42632151	5	546	2291	YAF2	1	.	0	8939243;8953750	-1
15171	10	180405	300577	5	455	1932	ZMYND11	1	.	0	.	1
15285	23	48534985	48549818	5	824	3358	WAS	1	.	0	202433;2029482;5663213	1
15413	16	89679716	89704864	5	698	2819	DPEP1	0	.	0	2142691;5423646	1
15475	22	18216904	18257536	5	801	3201	BID	1	99;100	0	75108;111447;111452;111453;114294;6803204	-1
15479	5	138629337	138667366	5	270	1150	MATR3	0	.	0	.	1
15520	7	44552134	44580914	5	340	1462;1463	NPC1L1	0	.	0	8963678	-1
15532	17	48423453	48440499	5	712	2879;2880	XYLT2	0	.	0	1971475	1
15568	2	110550335	110615272	5	93	402;403	RGPD5	0	.	0	.	1
15592	8	27092840	27115937	5	377	1631	STMN4	0	.	0	.	-1
15676	7	44418720	44530479	5	340	1462	NUDCD3	0	.	0	.	-1
16082	5	50679225	50690572	5	248	1056	ISL1	1	.	0	400511;9010553	1
16391	3	53846362	53880417	5	143	619	CHDH	0	.	0	6798163	-1
16402	6	137321108	137366317	5	319	1360	IL20RA	1	.	0	8854691	-1
16490	1	86934051	86965972	5	23	106	CLCA1	0	.	0	2672351	1
16602	1	87012761	87046437	5	23	106	CLCA4	0	.	0	2672351	1
16864	3	52728504	52740048	5	143	618	GLT8D1	0	.	0	.	-1
17260	3	130569439	130735556	5	168	710;711	ATP2C1	0	.	0	936837	1
17427	12	102789645	102874423	5	563	2366	IGF1	1	.	0	114608;381426;422085;2404192;2428928;2428933	-1
17483	23	48316920	48328644	5	824	3357	SLC38A5	0	.	0	352230	-1
17797	18	9475007	9538114	5	726	2934;2935	RALBP1	1	.	0	194840	1
18189	4	71569921	71673032	5	204	868	RUFY3	0	.	0	.	1
18236	12	41086244	41466220	5	546	2290;2291	CNTN1	1	.	0	373760;447043;2122948;2979096	1
18280	2	219246752	219261617	5	119	523	SLC11A1	0	.	0	425410;1222556;6798695;6803544	1
18408	3	149235022	149454501	5	173	732	WWTR1	1	532;533;534;535	0	2028269;2032785;2173796;5578768;8940973;8951671	-1
18510	2	178257372	178424027	5	110	472	AGPS	0	.	0	75896;9033241;9033500	1
18607	2	133066882	133076309	0	98	424	ZNF806	0	.	0	.	1
18610	23	118672112	118699371	5	843	3435	CXorf56	0	.	0	.	-1
18625	1	160085549	160113381	5	42	173	ATP1A2	0	.	0	936837;5578775	1
18699	2	32853099	33046118	5	73	313	TTC27	0	.	0	.	1
18869	19	56887215	56904914	5	761	3073	ZNF582	0	.	0	212436	-1
19102	11	124617368	124622134	5	530	2228	VSIG2	0	.	0	.	-1
19144	11	118477155	118528748	5	528	2218;2219	PHLDB1	0	.	0	.	1
19169	2	119699742	119752236	5	95	411	MARCO	0	.	0	3000480	1
19186	20	52769988	52790512	5	778	3139	CYP24A1	1	.	0	196791;211916;5579010	-1
19485	11	45117357	45256661	5	507	2128	PRDM11	1	.	0	.	1
19505	11	45261852	45307870	5	507	2128	SYT13	0	.	0	.	-1
19549	8	49830327	49834299	5	385	1656	SNAI2	1	514;515	0	8943724	-1
19582	5	149781200	149792492	5	272	1166	CD74	1	.	0	202733;2132295	-1
19991	7	81328322	81399754	5	350	1507	HGF	1	.	0	114608;1257604;1266695;2219530;5673001;6785807;6806942;6807004;6811558;8851805;8851907;8865999;8874081;8875513;8875555;8875656;8875791	-1
19995	10	126630692	126676758	5	494	2065;2066	ZRANB1	0	.	0	5689896	1
20129	1	36023074	36032875	5	13	43;44	NCDN	0	.	0	.	1
20181	8	37641709	37702414	5	380	1643	ADGRA2	1	.	0	.	1
20219	7	152142562	152144235	7	369	1586	CCT8L1P	0	.	0	.	1
20256	20	50668202	50820847	5	778	3137;3138	ZFP64	0	.	0	.	-1
20426	14	61201460	61436671	5	626	2561	MNAT1	1	.	0	69202;69231;69273;69656;72086;73762;73772;73776;73777;73779;73863;75953;75955;76042;77075;112382;113418;167152;167158;167160;167161;167162;167172;167200;167246;427413;674695;5696395;6781823;6781827;6782135;6782210;6796648;8939236	1
20577	14	55033815	55260033	5	624	2553	SAMD4A	0	.	0	.	1
20633	1	25226002	25291612	5	9	32	RUNX3	1	.	0	4411364;8941855;8941856;8941858;8949275;8951430;8951671;8951911;8951936;8952158	-1
20922	11	94148744	94227074	5	522	2189;2190	MRE11	1	329;330	0	69473;912446;1834949;2559586;3270619;5685938;5685939;5685942;5693548;5693554;5693565;5693568;5693571;5693579;5693607;5693616;6804756	-1
21300	11	73357223	73373864	5	517	2167;2168	PLEKHB1	0	.	0	.	1
21355	6	2832566	2842240	5	281	1210	SERPINB1	0	.	0	6798695	-1
21461	7	99425636	99463725	5	355	1525	CYP3A43	1	.	0	211958;211981	1
21488	19	33321415	33360672	5	752	3049	SLC7A9	0	.	0	210991;352230;5660883	-1
21574	2	32288680	32382706	5	73	312	SPAST	0	.	0	.	1
21645	14	78636716	80334633	5	631;632	2586;2587	NRXN3	0	.	0	6794361	1
21762	11	3108346	3187969	5	498	2079	OSBPL5	0	.	0	1482801	-1
21776	15	35143983	35262040	5	652	2643;2644	AQR	1	.	0	72163;6781823;6781827;6782135;6782210	-1
21826	2	211342406	211543831	5	118	513	CPS1	1	.	0	70635	1
21852	1	57394883	57431813	5	18	72	C8B	0	.	0	166665;977606	-1
22267	23	135228861	135293518	5	847	3452	FHL1	1	.	0	.	1
22277	20	55043641	55094505	5	779	3141	RTFDC1	0	.	0	.	1
22355	5	161274069	161326987	5	276	1179;1180	GABRA1	1	.	0	112314;977441	1
22556	19	55464498	55512510	5	760	3071	NLRP2	0	.	0	.	1
22567	8	142217265	142318404	5	411	1764	SLC45A4	0	.	0	.	-1
22840	12	120971283	121015397	5	571	2387	RNF10	0	.	0	.	1
22976	14	102783714	102809039	5	639	2615;2616	ZNF839	0	.	0	212436	1
23041	10	114184186	114206675	5	490	2050;2051	ZDHHC6	0	.	0	.	-1
23171	11	123229136	123498482	5	529	2225;2226	GRAMD1B	0	.	0	.	1
23191	11	494512	507300	5	497	2076	RNH1	0	.	0	.	-1
23228	2	206979541	207024327	5	117	508	NDUFS1	0	.	0	611105;6799198	-1
23287	8	53535016	53658403	5	387	1659	RB1CC1	0	.	0	1632852	-1
23318	9	102741461	102861322	5	443	1876	ERP44	0	.	0	6798695	-1
23330	3	52232102	52248343	5	142	618	ALAS1	0	.	0	189451;1989781;2151201	1
23445	11	102188181	102210134	5	524	2199	BIRC3	1	.	0	168638;168927;937041;5213460;5357905;5357956;5668541;5675482;5676594;5689880	1
23516	13	42846289	42897403	5	587	2431;2432	AKAP11	1	.	0	.	1
23572	1	193065598	193075244	5	51	211	GLRX2	0	.	0	.	-1
23608	14	62229075	62263146	5	627	2562	SNAPC1	0	.	0	76071;749476;6807505	1
23697	12	16064106	16190216	5	538	2263;2264	DERA	0	.	0	71336;6798695	1
23734	12	16035325	16056412	5	538	2263	STRAP	0	.	0	2173788	1
23839	10	101542489	101611949	5	485	2037	ABCC2	0	.	0	382556;5679001	1
23892	6	35265629	35289548	5	292	1251;1252	DEF6	0	.	0	.	1
23902	1	150121373	150136916	5	38	160	PLEKHO1	0	.	0	.	1
23909	1	94350761	94375012	5	25	114;115	GCLM	0	.	0	174403	-1
24048	6	42531800	42661242	5	294	1260;1261	UBR2	1	.	0	983168	1
24422	19	48216600	48246391	5	758	3063	EHD2	0	.	0	983231	1
24526	1	68939835	68962904	5	21	85	DEPDC1	0	.	0	.	-1
24862	6	139094646	139114456	5	320	1362;1363	CCDC28A	1	.	0	.	1
25039	6	90074355	90121989	5	307	1311	RRAGD	1	.	0	165159;166208;380972;1632852;5628897;8943724	-1
25156	6	122720691	122754264	5	314	1346;1347	HSF2	0	.	0	.	1
25293	20	34359896	34538303	5	772;773	3115	PHF20	1	.	0	69541;3214847;6804757;6804759	1
25423	12	57145945	57181574	5	551	2308	HSD17B6	0	.	0	2453902	1
25434	11	47269851	47290583	5	507	2131	NR1H3	0	.	0	383280;1989781;4090294;8866427	1
25708	22	50964181	50968485	5	811	3245	TYMP	1	.	0	73614;73621	-1
25770	22	50946645	50961901	5	811	3245	NCAPH2	0	.	0	2299718	1
25772	20	43570771	43589127	5	776	3125	TOMM34	0	.	0	.	-1
25796	6	108188960	108279393	5	311	1330;1331	SEC63	0	.	0	381038	-1
25800	1	32573639	32642169	5	12	40	KPNA6	0	.	0	.	1
26025	10	17270258	17279592	5	459	1949	VIM	1	.	0	264870;390522;6785807	1
26036	20	62290653	62330037	5	781	3148	RTEL1-TNFRSF6B	1	.	0	.	1
26103	10	90750339	90775542	5	481	2025	FAS	1	.	0	69416;75157;140534;3371378;5213460;5218900;6803211	1
26297	6	167342992	167370679	5	327	1400	RNASET2	0	.	1	6798695	-1
26508	11	35160417	35253949	5	505	2118	CD44	1	.	1	202733;216083;877300;1474228;2160916;6798695	1
26559	20	49620193	49639666	5	777	3135	KCNG1	0	.	1	1296072	-1
26652	6	161551011	161695093	5	326	1392	AGPAT4	0	.	1	1483166	-1
26751	1	160708847	160724611	5	43	174	SLAMF7	0	.	1	198933	1
26950	6	26402465	26415444	5	288	1237	BTN3A1	0	.	1	8851680	1
27001	13	24304328	24463558	5	580	2409	MIPEP	0	.	1	.	-1
27075	14	61654277	62017694	5	626	2561;2562	PRKCH	0	.	1	114508;418597	1
27644	1	156809855	156828810	5	41	169	INSRR	1	.	1	.	-1
27697	6	137518621	137540586	5	319	1360	IFNGR1	1	.	1	877300;877312	-1
27847	5	177027101	177037348	5	279	1199	B4GALT7	0	.	1	1971475;3560783	1
27869	1	156776035	156786654	5	41	169	SH2D2A	1	.	1	4420097	-1
28116	2	58134786	58387055	5	79	344	VRK2	0	.	1	2993913;2995383	1
28137	1	12227060	12269285	5	5	15	TNFRSF1B	1	.	1	5668541;5669034;6783783;6785807;6798695	1
28203	12	95611522	95696566	5	561	2358	VEZT	0	.	1	.	1
28277	19	42590262	42700737	5	755	3058	POU2F2	1	.	1	6807505	-1
28310	5	850406	892939	5	235	1004	BRD9	1	.	1	.	-1
28528	15	64386322	64438289	5	661	2676	SNX1	0	.	1	.	1
28839	6	134273308	134311570	5	318	1357	TBPL1	1	.	1	.	1
29153	12	27485787	27578222	5	541	2276;2277	ARNTL2	0	.	1	1368108	1
29363	6	136577765	136610989	5	319	1359	BCLAF1	1	.	1	.	-1
29364	14	69864732	69929105	5	629	2570	SLC39A9	0	.	1	.	1
29534	8	41510739	41754280	5	382	1647	ANK1	1	.	1	445095;447038;447041;447043;6807878	-1
29559	4	88720733	88733587	5	210	887	IBSP	1	.	1	216083;3000178	1
29639	6	155578643	155635627	5	325	1384;1385	TFB1M	0	.	1	2151201;6793080	-1
29725	17	5185560	5289132	5	700	2829	RABEP1	1	.	1	8854214	1
29993	23	150148982	150159248	5	851	3468	HMGB3	0	.	1	.	1
30066	11	47799639	47870107	5	507	2132	NUP160	0	.	1	68877;141444;159227;159230;159231;159236;165054;168271;168276;168325;168333;170822;180746;180910;191859;1169408;2467813;2500257;3108214;3232142;3301854;3371453;4085377;4551638;4570464;4615885;5578749;5663220;6784531	-1
30110	6	33540324	33548070	5	292	1248	BAK1	1	78;79;80	1	111452;111457	-1
30304	9	113431051	113563900	5	445	1887	MUSK	0	.	1	3000178	1
30419	2	213864415	214017151	5	118	516	IKZF2	1	.	1	.	-1
30582	17	42422454	42430470	5	710	2873	GRN	0	.	1	6798695	1
31003	5	137273649	137387650	5	270	1149	FAM13B	0	.	1	194840	-1
31081	3	119013220	119139561	5	164	696	ARHGAP31	0	.	1	194840	1
31691	6	49431091	49460820	5	295	1269;1270	CENPQ	0	.	1	68877;141444;606279;2467813;2500257;5663220	1
31698	1	109756540	109780791	5	29	133	SARS	0	.	1	379716;2408557	1
31823	19	5916150	5978153	5	743	3022	RANBP3	0	.	1	.	-1
32219	14	58765103	58840605	5	626	2558	ARID4A	1	.	1	3214815	1
32389	2	3192696	3381653	5	64	282	EIPR1	0	.	1	.	-1
32444	19	7598890	7626650	5	744	3024	PNPLA6	0	.	1	6814848	1
32742	13	21141208	21265576	5	579	2407	IFT88	0	.	1	5610787;5620924	1
33011	16	5083961	5137380	5	674	2732;2733	ALG1	0	.	1	446193;4549380	1
33030	12	122956147	122985620	5	571	2389	ZCCHC8	1	.	1	.	-1
33050	7	150904923	150924316	5	369	1585	ABCF2	0	.	1	.	-1
33100	7	150929575	150935913	5	369	1585	CHPF2	0	.	1	2022870	1
33122	1	70034081	70617628	5	22	85	LRRC7	1	.	1	6798695	1
33170	14	65877310	66210839	5	628	2566	FUT8	1	.	1	975578	1
33178	4	68478370	68566897	5	203	864	UBA6	0	.	1	983168;8866652	-1
33327	11	77926343	78129394	5	519	2172	GAB2	1	245;246;247;248	1	109704;912526;1433557;1839117;2730905;8853659;8983432	-1
33627	17	40610862	40674629	5	709	2870	ATP6V0A1	0	.	1	77387;917977;983712;1222556;6798695	1
33800	15	68346517	68490941	5	664	2682	PIAS1	1	.	1	877312;3108214;3232118;3232142;3899300;4090294;4551638;5696395	1
33867	3	27414212	27525911	5	134	587	SLC4A7	0	.	1	425381	-1
34053	15	29129629	29410518	5	649	2636	APBA2	0	.	1	6794361	1
34152	17	21187984	21218552	5	703	2848;2849	MAP2K3	1	.	1	450302;2559580;5210891	1
34239	8	49623348	49647870	5	385	1656	EFCAB1	0	.	1	.	-1
34510	2	85132749	85133799	5	86	377;378	TMSB10	0	.	1	.	1
34533	3	130732719	130746493	5	168	711	ASTE1	1	.	1	.	-1
34677	8	101269288	101348446	5	400	1717	RNF19A	0	.	1	983168	-1
34693	6	143771944	143811147	5	321	1367	PEX3	0	.	1	1369062	1
34713	16	75600249	75611779	5	693	2804	GABARAPL2	1	.	1	1632852;8854214	1
34971	1	171604557	171621823	5	46	186	MYOC	0	.	1	.	-1
35115	2	217730	266398	5	64	279	SH3YL1	0	.	1	.	-1
35141	2	70523107	70529222	5	82	360;361	FAM136A	0	.	1	.	-1
35403	10	75754951	75881121	5	477	2013;2014	VCL	0	.	1	114608;445355;5674135;6798695;6802946;6802948;6802949;6802952;6802955	1
35499	5	59892739	59996017	5	250	1067;1068	DEPDC1B	1	.	1	194840	-1
35664	15	64199235	64364232	5	661	2676	DAPK2	1	.	1	418889	-1
35681	8	59496063	59572403	5	388	1667	NSMAF	1	.	1	5626978	-1
35687	1	244571796	244615436	5	63	273	ADSS	0	.	1	73817	-1
35720	4	68424446	68473055	5	203	864	STAP1	0	.	1	.	1
35862	17	76849059	76921469	5	722	2914	TIMP2	0	.	1	1592389;6798695	-1
35928	4	39289076	39367995	5	196	833	RFC1	1	.	1	69091;110312;110314;110320;174411;5651801;5655862;5656121;5656169;5685942;5696397;5696400;6782135;6782210	-1
36054	3	99979844	100044095	5	155;156	673;674	TBC1D23	0	.	1	.	1
36257	2	225334867	225450114	5	121	530	CUL3	1	.	1	983168;4641258;5632684;5658442;8951664	-1
36448	8	1993155	2113475	5	372	1597;1598	MYOM2	1	.	1	.	1
36473	23	38211798	38280703	5	822	3347	OTC	1	.	1	70635;1268020	1
36530	14	100150641	100193638	5	638	2612	CYP46A1	0	.	1	193775;211976	1
36549	1	78028101	78149104	5	22	94;95	ZZZ3	1	.	1	3214847	-1
36565	8	20002366	20040717	5	376	1624;1625	SLC18A1	0	.	1	442660	-1
36672	11	119225925	119252436	5	528	2220	USP2	0	.	1	5357786;5357905;5357956;5689880;6804757	-1
36828	3	121902530	122010476	5	165	700	CASR	0	.	1	416476;418594;420499	1
37042	17	40811323	40819024	5	709	2871	TUBG2	0	.	1	380270;380320	1
37241	5	172385732	172396774	5	277	1192;1193	RPL26L1	0	.	1	72689;72706;72764;156827;156902;192823;975956;975957;1799339;2408557;6791226;9010553	1
37280	5	180028506	180076624	5	279	1204	FLT4	1	.	1	195399;9013695	-1
37474	5	6599352	6633404	5	237	1010	NSUN2	0	.	1	6782315	-1
37637	1	16573334	16678949	5	7	21	FBXO42	0	.	1	.	-1
37749	5	153418466	153600038	5	274	1171	MFAP3	0	.	1	2129379	1
37757	19	13875346	13885096	5	744	3028;3029	MRI1	0	.	1	1237112	1
37897	12	58162254	58166576	5	552	2310;2311	METTL1	0	.	1	6782315	-1
37965	12	54402890	54406146	5	549	2304	HOXC8	0	.	1	.	1
38002	4	178351924	178363657	5	232	989	AGA	0	.	1	6798695	-1
38210	4	25235597	25280714	5	194	815	PI4K2B	0	.	1	1483248;1660499;1660514;1660516	1
38219	4	13570362	13629347	5	191	805;806	BOD1L1	0	.	1	.	-1
38274	5	162930120	162946342	5	276	1182	MAT2B	0	.	1	156581;5689880	1
38295	4	166794410	167025047	5	228	973	TLL1	1	.	1	1474228;1650814;2214320;2243919	1
38358	16	67906926	67918406	5	690	2798	EDC4	0	.	1	430039	1
38382	5	14143811	14532237	5	238	1019	TRIO	1	.	1	193648;194840;416476;416482;418885	1
38427	5	82767284	82878122	5	257;258	1091	VCAN	0	.	1	381426;1971475;2022870;2022923;2024101;3000178;3560783;3560801;3595172;3595174;3595177;4420332;8957275	1
38532	16	11038345	11276046	5	676	2738;2739	CLEC16A	0	.	1	.	1
38945	8	15965387	16424999	5	375	1617	MSR1	1	.	1	3000480	-1
39068	16	68771128	68869451	5	690	2799;2800	CDH1	1	192;193	1	198933;216083;351906;418990;1474228;5626467;8876493	1
39123	5	54603588	54721409	5	249	1059	SKIV2L2	0	.	1	72163;6791226	1
39139	5	13690440	13944652	5	238	1018;1019	DNAH5	0	.	1	.	-1
39319	5	79703832	79775169	5	256	1088	ZFYVE16	1	.	1	201451	1
39523	16	67552321	67580691	5	690	2798	RIPOR1	0	.	1	.	1
39537	5	41142336	41261540	5	245	1047	C6	0	.	1	166665;977606	-1
39560	5	34656342	34832732	5	244	1040	RAI14	0	.	1	.	1
39600	5	157052687	157098488	5	275	1174	SOX30	0	.	1	.	-1
39650	19	50363139	50381608	5	758	3066	PNKP	0	.	1	5649702	-1
39987	19	12862516	12869272	5	744	3027	BEST2	0	.	1	2672351	1
40199	16	71671738	71758604	5	691	2802	PHLPP2	1	.	1	199418	-1
40275	5	169010638	169031782	5	277	1186;1187	SPDL1	0	.	1	68877;141444;2467813;2500257;5663220	1
40341	8	74332604	74659943	5	394	1681;1682	STAU2	0	.	1	.	-1
40487	1	19638820	19655794	5	7	23	PQLC2	0	.	1	5223345	1
40531	17	3539762	3564836	5	700	2827;2828	CTNS	0	.	1	425393;5223345	1
40608	22	20228938	20270769	5	801	3203	RTN4R	0	.	1	193634	-1
40633	17	7138347	7143041	5	701	2830;2831	PHF23	0	.	1	.	-1
40731	5	24487209	24645087	5	241;242	1030	CDH10	1	.	1	418990	-1
40933	2	99061317	99210853	5	89	390;391	INPP4A	1	.	1	1660499;1660516;1855183	1
41353	18	52385091	52562747	5	735	2985;2986	RAB27B	0	.	1	114608;8873719;8876198	1
41357	15	78832747	78844761	5	668	2696	PSMA4	0	.	1	68827;68949;69017;69229;69481;69601;174084;174113;174154;174178;174184;180534;180585;187577;195253;202424;211733;349425;350562;382556;450408;983168;1169091;1234176;1236974;1236978;2467813;2871837;4608870;4641257;4641258;5358346;5362768;5607761;5607764;5610780;5610783;5610785;5632684;5658442;5668541;5676590;5678895;5687128;5689603;5689880;8852276;8854050;8939236;8939902;8941858;8948751;8951664;9010553;9020702;9604323	1
41515	13	109248500	109860355	5	608	2502;2503	MYO16	0	.	1	.	1
41802	3	194361517	194393206	5	187	784	LSG1	0	.	1	.	-1
41880	3	51976361	51982883	5	142	617;618	PARP3	1	.	1	.	1
41982	9	117781857	117880536	5	447	1895;1896	TNC	1	.	1	216083;381426;3000170;3000178;8957275	-1
41988	1	6684926	6695646	5	3	8	THAP3	0	.	1	.	1
42062	20	49202645	49308065	5	777	3134	RIPOR3	0	.	1	.	-1
42088	14	90421283	90511112	5	635	2599	TDP1	1	.	1	5693571	1
42286	10	71857979	71892690	5	476	2007;2008	AIFM2	0	.	1	6803204	-1
42304	2	228474806	228513322	5	122	533	C2orf83	0	.	1	.	-1
42317	14	88851268	88936694	5	634	2598	SPATA7	0	.	1	.	1
42429	11	93517393	93548129	5	522	2188;2189	MED17	1	.	1	212436;381340;1989781	1
42445	2	85569211	85581743	5	86	378	RETSAT	0	.	1	975634	-1
42493	2	85621871	85645555	5	86	378	CAPG	0	.	1	.	-1
42753	19	47341393	47354249	5	757	3062	AP2S1	0	.	1	167590;177504;182218;416993;437239;2132295;3928665;5099900;5140745;8856825;8856828;8866427;8964038	-1
42781	1	215796236	216596738	5	56	241;242	USH2A	1	.	1	.	-1
42813	7	49890017	50160925	5	342	1469;1470	ZPBP	0	.	1	.	-1
42832	8	133879203	134147147	5	409	1753	TG	0	.	1	.	1
42980	8	24151553	24216531	5	377	1627	ADAM28	0	.	1	.	1
43039	11	129245835	129322174	5	531	2233	BARX2	0	.	1	.	1
43093	3	182655862	182703741	5	182;183	768	DCUN1D1	0	.	1	8951664	-1
43143	5	133860003	133918920	5	269	1144	JADE2	1	.	1	3214847	1
43355	13	100634026	100639027	5	605	2491	ZIC2	0	.	1	.	1
43462	5	169673241	169725231	5	277	1187	LCP2	1	.	1	114604;202433;2424491;2871796;2871809	-1
43514	1	40306694	40349183	5	14	49	TRIT1	0	.	1	6782315;6787450	-1
43591	10	115803815	115806667	5	491	2052	ADRB1	0	.	1	390696;418555	1
44012	1	42619092	42621495	5	14	52;53	GUCA2B	0	.	1	8935690	1
44090	6	43005355	43021683	5	294	1262	CUL7	1	.	1	381038;983168;8951664	-1
44115	5	137946656	138270723	5	270	1150	CTNNA1	1	43;44	1	375170;418990;5218920;5626467	1
44446	23	18910418	19002716	5	816	3329	PHKA2	1	.	1	70221	-1
44459	9	17134980	17503921	5	417	1790;1791;1792	CNTLN	0	.	1	.	1
44524	3	89156674	89531284	5	152	662;663	EPHA3	1	.	1	2682334;3928663;3928665	1
44574	9	127997132	128003609	5	449	1910	HSPA5	0	.	1	114608;381033;381042;381070;381183;983170;3371453	-1
46604	18	29078006	29128971	5	731	2958	DSG2	0	.	1	351906;6805567;6809371	1
46647	23	14026398	14048012	5	815	3325	GEMIN8	0	.	1	191859	-1
46651	23	13752864	13787472	5	815	3325	OFD1	1	.	1	380259;380270;380284;380320;2565942;5610787;5620912;8854518	1
46653	23	13789150	13956757	5	815	3325	GPM6B	0	.	1	.	-1
46774	23	141290131	141293076	5	849	3460	MAGEC2	1	.	1	.	-1
46889	8	68864353	69149265	5	392	1676	PREX2	1	.	1	8948751	1
47056	10	1095478	1178237	5	455	1933;1934	WDR37	0	.	1	.	1
47188	5	112849380	112930982	5	264	1124;1125	YTHDC2	0	.	1	.	1
47230	23	16606126	16731059	5	815	3326	CTPS2	0	.	1	499943	-1
47249	8	54628117	54756118	5	387	1660	ATP6V1H	1	.	1	77387;167590;182218;917977;983712;1222556	-1
47315	4	57843888	57897334	5	201	855;856	POLR2B	1	.	1	72086;72163;72165;72203;73776;73779;75953;75955;76042;77075;112382;113418;167152;167158;167160;167161;167162;167172;167200;167238;167242;167243;167246;167287;167290;168325;203927;452723;674695;5578749;5601884;5617472;6781823;6781827;6782135;6782210;6796648;6803529;6807505;8851708;9018519	1
47346	15	52873514	53002014	5	657;658	2663	FAM214A	0	.	1	.	-1
47365	4	35949843	36246131	5	196	828;829	ARAP2	0	.	1	194840	-1
47410	1	186280784	186344825	5	50	205;206	TPR	1	.	1	159227;159230;159231;159236;165054;168271;168276;168325;168333;170822;180746;180910;191859;1169408;3108214;3232142;3301854;3371453;4085377;4551638;4570464;4615885;5578749;5619107;6784531	-1
47457	3	148880197	148939842	5	172;173	731	CP	0	.	1	381426;425410;917937;5619060;8957275	-1
