#chromosomeIndex	startPos	endPos	tadIndex	cytobandIndices
4	156680000	158160000	964	226
4	158080000	159600000	965	226
4	159535000	160440000	966	226
4	160400000	162160000	967	226;227
4	162080000	163400000	968	227
4	163360000	164025000	969	227
4	163960000	164480000	970	227
4	164400000	166025000	971	227;228
4	165960000	166425000	972	228
4	166360000	167080000	973	228
4	167035000	167640000	974	228
4	167560000	167915000	975	228
4	167840000	169080000	976	228
4	169040000	169920000	977	228
4	169850000	171040000	978	228;229
4	170985000	171840000	979	229
4	171800000	172760000	980	229;230
4	172680000	173160000	981	230
4	173080000	173880000	982	230
4	173800000	174360000	983	230
4	174280000	175280000	984	230
4	175235000	175640000	985	230
4	175560000	176680000	986	230;231
4	176480000	177300000	987	231
4	177240000	178080000	988	231;232
4	178000000	179440000	989	232
4	179320000	180680000	990	232
4	180280000	181640000	991	232
4	181560000	182475000	992	232
4	182400000	183315000	993	232;233
4	183235000	183880000	994	233
4	183810000	184360000	995	233
4	184320000	185160000	996	233
4	185100000	185640000	997	233
4	185560000	186080000	998	233
4	185920000	187165000	999	233;234
4	187120000	188520000	1000	234
4	188440000	190640000	1001	234
4	190485000	191154276	1002	234
4	191114276	191154276	1003	234
5	1	1690000	1004	235
5	1640000	2760000	1005	235
5	2710000	3160000	1006	235
5	3120000	3840000	1007	235
5	3640000	4840000	1008	235;236
5	4800000	5480000	1009	236
5	5435000	6800000	1010	236;237
5	6750000	7200000	1011	237
5	7080000	7890000	1012	237
5	7840000	9265000	1013	237
5	9185000	10265000	1014	237;238
5	10200000	10680000	1015	238
5	10600000	11500000	1016	238
5	11360000	12160000	1017	238
5	12050000	13975000	1018	238
5	13920000	14715000	1019	238
5	14640000	15040000	1020	238;239
5	15000000	16480000	1021	239
5	16410000	17240000	1022	239
5	17200000	18400000	1023	239
5	18360000	19720000	1024	239;240
5	19600000	20760000	1025	240
5	20560000	21520000	1026	240
5	21440000	21840000	1027	240
5	21800000	22840000	1028	240
5	22760000	24200000	1029	240;241
5	24120000	25280000	1030	241;242
5	25000000	26200000	1031	242
5	26120000	26760000	1032	242
5	26680000	28040000	1033	242
5	28000000	28880000	1034	242
5	28800000	31520000	1035	242;243
5	31440000	31800000	1036	243
5	31760000	32640000	1037	243
5	32560000	33450000	1038	243
5	33400000	34040000	1039	243;244
5	33960000	34965000	1040	244
5	34920000	36080000	1041	244
5	36000000	37400000	1042	244
5	37320000	37840000	1043	244
5	37800000	38265000	1044	244
5	38200000	39560000	1045	244;245
5	39320000	40900000	1046	245
5	40840000	41880000	1047	245
5	41800000	43120000	1048	245;246
5	43040000	43640000	1049	246
5	43550000	44400000	1050	246
5	44280000	44880000	1051	246
5	44825000	45840000	1052	246
5	45800000	46465000	1053	246;247
5	46400000	48400000	1054	247
5	48400000	49440000	1055	248
5	49400000	52240000	1056	248;249
5	52160000	53800000	1057	249
5	53760000	54490000	1058	249
5	54440000	55040000	1059	249
5	54960000	55560000	1060	249
5	55510000	56240000	1061	249
5	56200000	56600000	1062	249
5	56560000	57800000	1063	249
5	57760000	58200000	1064	249
5	58120000	58680000	1065	249
5	58635000	59120000	1066	249;250
5	59080000	59990000	1067	250
5	59920000	61725000	1068	250
5	61680000	63440000	1069	250;251;252
5	63360000	64925000	1070	252
5	64880000	65520000	1071	252
5	65475000	66120000	1072	252
5	66040000	67600000	1073	252;253
5	67535000	68365000	1074	253
5	68320000	68920000	1075	253;254
5	68840000	70640000	1076	254
5	70560000	71640000	1077	254
5	71600000	72225000	1078	254
5	72160000	72840000	1079	254
5	72800000	73125000	1080	254
5	73060000	74050000	1081	254;255
5	73960000	75040000	1082	255
5	75000000	75615000	1083	255
5	75560000	76160000	1084	255
5	76100000	76840000	1085	255
5	76775000	77600000	1086	255;256
5	77560000	78315000	1087	256
5	78240000	79960000	1088	256
5	79880000	80640000	1089	256
5	80600000	81600000	1090	256;257
5	81560000	83000000	1091	257;258
5	82960000	83720000	1092	258
5	83680000	84560000	1093	258
5	84400000	85740000	1094	258
5	85680000	86360000	1095	258
5	86285000	86740000	1096	258
5	86680000	88000000	1097	258
5	87960000	90120000	1098	258
5	90060000	90800000	1099	258
5	90760000	92200000	1100	258
5	92120000	93280000	1101	258;259
5	93200000	94280000	1102	259
5	94240000	94840000	1103	259
5	94760000	95680000	1104	259
5	95635000	96080000	1105	259
5	96035000	96520000	1106	259
5	96480000	98440000	1107	259;260
5	98400000	99720000	1108	260
5	99640000	101640000	1109	260
5	101560000	102560000	1110	260
5	102510000	102920000	1111	260;261
5	102860000	103680000	1112	261
5	103600000	104240000	1113	261
5	104160000	105520000	1114	261;262
5	105360000	106280000	1115	262
5	106120000	107720000	1116	262
5	107680000	109000000	1117	262
5	108880000	110090000	1118	262;263
5	110040000	110865000	1119	263
5	110810000	111525000	1120	263;264
5	111480000	111850000	1121	263;264
5	111800000	112320000	1122	264
5	112280000	112680000	1123	264
5	112640000	112960000	1124	264
5	112910000	114640000	1125	264;265
5	114600000	115440000	1126	265;266
5	115360000	116880000	1127	266
5	116760000	118320000	1128	266
5	118260000	118815000	1129	266
5	118760000	119920000	1130	266
5	119800000	121520000	1131	266;267
5	121440000	123000000	1132	267
5	122960000	124080000	1133	267
5	124040000	125680000	1134	267
5	125635000	126000000	1135	267
5	125960000	126880000	1136	267
5	126835000	127590000	1137	267;268
5	127520000	128320000	1138	268
5	128200000	129200000	1139	268
5	129125000	130800000	1140	268;269
5	130735000	131480000	1141	269
5	131400000	132440000	1142	269
5	132385000	133440000	1143	269
5	133360000	134300000	1144	269
5	134240000	135200000	1145	269
5	135160000	135600000	1146	269
5	135550000	136165000	1147	269
5	136120000	136990000	1148	269;270
5	136920000	137560000	1149	270
5	137480000	139200000	1150	270
5	139150000	139680000	1151	270;271
5	139560000	140120000	1152	271
5	140080000	140475000	1153	271
5	140410000	141000000	1154	271
5	140960000	141360000	1155	271
5	141310000	142120000	1156	271
5	142040000	142775000	1157	271
5	142735000	143600000	1158	271
5	143550000	145090000	1159	271;272
5	145010000	145880000	1160	272
5	145825000	147040000	1161	272
5	146960000	147775000	1162	272
5	147720000	148140000	1163	272
5	148080000	149000000	1164	272
5	148920000	149440000	1165	272
5	149375000	149865000	1166	272;273
5	149800000	150680000	1167	273
5	150600000	151200000	1168	273
5	151160000	151900000	1169	273
5	151800000	153390000	1170	273;274
5	153320000	154025000	1171	274
5	153960000	154400000	1172	274
5	154320000	156615000	1173	274;275
5	156560000	157175000	1174	275
5	157120000	158120000	1175	275
5	158060000	158760000	1176	275
5	158640000	159465000	1177	275
5	159410000	159890000	1178	275
5	159840000	161320000	1179	275;276
5	161185000	161590000	1180	276
5	161510000	162890000	1181	276
5	162840000	164000000	1182	276
5	163920000	165040000	1183	276
5	164960000	167040000	1184	276
5	166960000	167800000	1185	276
5	167680000	169065000	1186	276;277
5	169000000	170120000	1187	277
5	170040000	170800000	1188	277
5	170760000	171440000	1189	277
5	171320000	171840000	1190	277
5	171760000	172125000	1191	277
5	172080000	172440000	1192	277
5	172360000	173065000	1193	277;278
5	173000000	173465000	1194	278
5	173400000	174340000	1195	278
5	174280000	174940000	1196	278
5	174880000	175440000	1197	278
5	175320000	176440000	1198	278
5	176360000	177390000	1199	278;279
5	177280000	178050000	1200	279
5	177985000	178600000	1201	279
5	178535000	179120000	1202	279
5	179040000	179565000	1203	279
5	179520000	180200000	1204	279
5	180150000	180915260	1205	279
5	180875260	180915260	1206	279
6	1	120000	1207	280
6	40000	1480000	1208	280
6	1440000	2790000	1209	280;281
6	2720000	3760000	1210	281
6	3710000	4065000	1211	281
6	4000000	5050000	1212	281;282
6	5000000	5400000	1213	282
6	5360000	6025000	1214	282
6	5960000	6640000	1215	282
6	6600000	7320000	1216	282;283
6	7280000	7700000	1217	283
6	7640000	8140000	1218	283
6	8080000	10490000	1219	283
6	10440000	11560000	1220	283;284
6	11520000	12360000	1221	284;285
6	12300000	12650000	1222	285
6	12600000	13320000	1223	285
6	13135000	13640000	1224	285;286
6	13560000	15680000	1225	286;287
6	15640000	16280000	1226	287
6	16240000	17125000	1227	287
6	17080000	17840000	1228	287
6	17800000	18320000	1229	287
6	18240000	20240000	1230	287
6	20160000	21280000	1231	287
6	21200000	21640000	1232	287
6	21600000	23040000	1233	287
6	22880000	24440000	1234	287
6	24400000	25200000	1235	287
6	25125000	26040000	1236	287;288
6	26000000	26600000	1237	288
6	26560000	27120000	1238	288;289
6	27075000	27915000	1239	289
6	27840000	29040000	1240	289
6	28960000	29680000	1241	289
6	29600000	30440000	1242	289;290
6	30360000	31100000	1243	289;290
6	31040000	31520000	1244	290
6	31440000	32040000	1245	290
6	31960000	32850000	1246	290;291
6	32800000	33320000	1247	291
6	33240000	34160000	1248	291;292
6	34085000	34400000	1249	292
6	34360000	34950000	1250	292
6	34760000	35290000	1251	292
6	35240000	37240000	1252	292;293
6	37160000	37680000	1253	293
6	37635000	38000000	1254	293
6	37960000	38760000	1255	293
6	38680000	39920000	1256	293
6	39850000	41320000	1257	293;294
6	41260000	41720000	1258	294
6	41680000	42065000	1259	294
6	41985000	42600000	1260	294
6	42525000	42875000	1261	294
6	42810000	43150000	1262	294
6	43085000	43600000	1263	294
6	43560000	44360000	1264	294
6	44320000	46040000	1265	294
6	45985000	46680000	1266	294;295
6	46600000	47400000	1267	295
6	47320000	48800000	1268	295
6	48710000	49480000	1269	295
6	49400000	50040000	1270	295
6	49960000	50615000	1271	295
6	50560000	52000000	1272	295;296
6	51920000	52640000	1273	296
6	52550000	53000000	1274	296;297
6	52960000	53360000	1275	297
6	53320000	53680000	1276	297
6	53600000	55120000	1277	297
6	55080000	55825000	1278	297
6	55760000	56200000	1279	297
6	56160000	56765000	1280	297
6	56720000	57240000	1281	297;298
6	57160000	58365000	1282	298
6	58285000	58800000	1283	298;299
6	58760000	61000000	1284	299
6	61000000	61920000	1285	300
6	61880000	64040000	1286	300;301;302
6	63960000	64590000	1287	302
6	64520000	65360000	1288	302
6	65280000	67320000	1289	302
6	67240000	67640000	1290	302
6	67560000	69320000	1291	302
6	69240000	70440000	1292	302;303
6	70360000	70960000	1293	303
6	70900000	71790000	1294	303
6	71720000	72920000	1295	303
6	72840000	74200000	1296	303
6	74120000	76000000	1297	303;304
6	75960000	76560000	1298	304
6	76480000	77920000	1299	304
6	77840000	78280000	1300	304
6	78200000	79600000	1301	304
6	79520000	80640000	1302	304
6	80600000	82925000	1303	304
6	82880000	83960000	1304	304;305
6	83880000	84290000	1305	304;305
6	84240000	85000000	1306	305;306
6	84950000	86400000	1307	306
6	86320000	87760000	1308	306
6	87720000	88525000	1309	306;307
6	88485000	89680000	1310	307
6	89640000	90600000	1311	307
6	90535000	91320000	1312	307
6	91240000	91665000	1313	307
6	91585000	93560000	1314	307;308
6	93480000	94200000	1315	308
6	94120000	95720000	1316	308
6	95680000	97040000	1317	308
6	96960000	97560000	1318	308
6	97485000	97915000	1319	308
6	97840000	98500000	1320	308
6	98440000	99765000	1321	308;309
6	99720000	101200000	1322	309;310
6	101120000	102400000	1323	310
6	102240000	103240000	1324	310
6	103120000	103680000	1325	310
6	103560000	105280000	1326	310
6	105200000	105890000	1327	310;311
6	105840000	106815000	1328	311
6	106760000	107360000	1329	311
6	107320000	108215000	1330	311
6	108160000	108850000	1331	311
6	108800000	109800000	1332	311
6	109760000	110800000	1333	311
6	110760000	111365000	1334	311
6	111320000	112040000	1335	311
6	112000000	112425000	1336	311
6	112360000	114340000	1337	311
6	114280000	116520000	1338	311;312
6	116440000	117075000	1339	312
6	117000000	118040000	1340	312
6	117960000	118615000	1341	312;313;314
6	118560000	119280000	1342	314
6	119225000	120050000	1343	314
6	120000000	120725000	1344	314
6	120660000	121400000	1345	314
6	121320000	122760000	1346	314
6	122680000	123760000	1347	314
6	123680000	125240000	1348	314
6	125160000	126325000	1349	314;315
6	126280000	127640000	1350	315;316
6	127560000	129120000	1351	316
6	129040000	129840000	1352	316
6	129760000	130440000	1353	316;317
6	130360000	131200000	1354	317
6	131160000	132025000	1355	317;318
6	131960000	132880000	1356	318
6	132800000	134440000	1357	318
6	134385000	135375000	1358	318;319
6	135320000	136920000	1359	319
6	136840000	138040000	1360	319
6	138000000	138440000	1361	319
6	138385000	139120000	1362	319;320
6	139060000	139680000	1363	320
6	139635000	140360000	1364	320
6	140280000	140840000	1365	320
6	140760000	142490000	1366	320
6	142440000	143880000	1367	320;321
6	143840000	144400000	1368	321
6	144360000	144900000	1369	321
6	144840000	145400000	1370	321
6	145320000	145640000	1371	321;322
6	145600000	146080000	1372	322
6	146000000	147160000	1373	322
6	147120000	147720000	1374	322
6	147675000	148520000	1375	322
6	148460000	148880000	1376	322
6	148835000	149360000	1377	322;323
6	149310000	149920000	1378	323
6	149840000	150725000	1379	323
6	150685000	151200000	1380	323
6	151160000	151775000	1381	323
6	151720000	153320000	1382	323;324
6	153240000	155000000	1383	324
6	154920000	155640000	1384	324;325
6	155585000	157040000	1385	325
6	156960000	157720000	1386	325
6	157675000	158600000	1387	325
6	158560000	159600000	1388	325
6	159560000	160140000	1389	325
6	160080000	160550000	1390	325
6	160480000	161120000	1391	325;326
6	161050000	161840000	1392	326
6	161800000	163280000	1393	326
6	163160000	163840000	1394	326
6	163785000	164615000	1395	326;327
6	164520000	165800000	1396	327
6	165725000	166280000	1397	327
6	166235000	166640000	1398	327
6	166560000	167200000	1399	327
6	167120000	167600000	1400	327
6	167535000	167840000	1401	327
6	167800000	168560000	1402	327
6	168400000	169320000	1403	327
6	169280000	170300000	1404	327
6	170260000	170960000	1405	327
6	170885000	171115067	1406	327
6	171075067	171115067	1407	327
7	1	80000	1408	328
7	25000	960000	1409	328
7	885000	1225000	1410	328
7	1185000	1550000	1411	328
7	1480000	2480000	1412	328
7	2435000	2800000	1413	328
7	2720000	5840000	1414	328;329;330
7	5760000	6560000	1415	330
7	6480000	7600000	1416	330;331
7	7560000	8400000	1417	331
7	8360000	8925000	1418	331
7	8735000	9760000	1419	331
7	9640000	10560000	1420	331
7	10480000	11000000	1421	331
7	10960000	11440000	1422	331
7	11400000	12560000	1423	331
7	12520000	13325000	1424	331
7	13280000	14765000	1425	331;332
7	14720000	16160000	1426	332
7	16100000	16720000	1427	332;333
7	16640000	17720000	1428	333
7	17680000	18415000	1429	333
7	18360000	19160000	1430	333
7	19120000	19760000	1431	333
7	19720000	20725000	1432	333
7	20680000	21320000	1433	333;334
7	21275000	22120000	1434	334
7	22080000	22600000	1435	334
7	22560000	23600000	1436	334
7	23520000	24840000	1437	334
7	24785000	25240000	1438	334
7	25200000	25920000	1439	334;335
7	25860000	26760000	1440	335
7	26685000	27240000	1441	335
7	27200000	27680000	1442	335
7	27600000	28240000	1443	335;336
7	28160000	28960000	1444	336;337
7	28920000	30160000	1445	337
7	30000000	30840000	1446	337
7	30760000	31800000	1447	337
7	31735000	32590000	1448	337
7	32520000	33175000	1449	337
7	33120000	34265000	1450	337
7	34120000	35680000	1451	337;338
7	35635000	36000000	1452	338
7	35960000	36440000	1453	338
7	36400000	37290000	1454	338;339
7	37240000	38440000	1455	339
7	38400000	38800000	1456	339
7	38760000	40200000	1457	339
7	40125000	41960000	1458	339
7	41910000	42960000	1459	339
7	42920000	43600000	1460	339;340
7	43560000	44040000	1461	340
7	44000000	44600000	1462	340
7	44560000	45215000	1463	340
7	45160000	45840000	1464	340;341
7	45760000	46400000	1465	341
7	46360000	47340000	1466	341
7	47280000	48200000	1467	341
7	48135000	48925000	1468	341
7	48840000	50120000	1469	341;342
7	50075000	50525000	1470	342;343
7	50480000	51480000	1471	342;343
7	51440000	53400000	1472	343
7	53040000	54840000	1473	343;344
7	54800000	55800000	1474	344
7	55680000	56400000	1475	344
7	56200000	56850000	1476	344
7	56720000	57225000	1477	344
7	57085000	58120000	1478	344;345
7	58080000	59900000	1479	345
7	59900000	61040000	1480	346
7	61000000	61500000	1481	346
7	61460000	61960000	1482	346;347
7	61840000	62760000	1483	347
7	62680000	63680000	1484	347
7	63320000	64440000	1485	347
7	64320000	65200000	1486	347
7	65135000	65480000	1487	347
7	65440000	65960000	1488	347
7	65920000	66800000	1489	347
7	66760000	68200000	1490	347;348
7	68040000	68920000	1491	348
7	68720000	69680000	1492	348
7	69610000	70320000	1493	348
7	70275000	71360000	1494	348
7	71240000	72440000	1495	348;349
7	72360000	73625000	1496	349
7	73585000	73825000	1497	349
7	73785000	74240000	1498	349
7	74160000	74680000	1499	349
7	74640000	75080000	1500	349
7	75000000	75440000	1501	349
7	75400000	76080000	1502	349
7	76000000	78920000	1503	349;350
7	78880000	79680000	1504	350
7	79640000	80320000	1505	350
7	80235000	81120000	1506	350
7	81080000	81690000	1507	350
7	81640000	82440000	1508	350
7	82360000	83480000	1509	350
7	83400000	84690000	1510	350
7	84640000	85520000	1511	350
7	85475000	86560000	1512	350;351
7	86480000	87850000	1513	351
7	87800000	89775000	1514	351;352
7	89720000	90720000	1515	352
7	90675000	91600000	1516	352;353
7	91500000	92225000	1517	353
7	92160000	93265000	1518	353;354
7	93185000	93960000	1519	354
